scenario,repeat,policy,globalAccuracy,cost,strongRouteRate,routineAccuracy,routineStrongRate,importantAccuracy,importantStrongRate,criticalAccuracy,criticalStrongRate
shifted,296,global_threshold,0.9620833333333333,0.00462,0.03875,0.9833472106577852,0.031045557273700487,0.9473860589812333,0.05730563002680965,0.7405582922824302,0.054187192118226604
shifted,296,stratum_threshold,0.9761666666666666,0.004868,0.05425,0.9833472106577852,0.031045557273700487,0.9701742627345844,0.0814343163538874,0.9064039408866995,0.2413793103448276
shifted,296,oracle,0.995,0.005114666666666667,0.06966666666666667,0.9973831331033662,0.04377304627096467,0.9932975871313673,0.09986595174262734,0.9704433497536946,0.2791461412151067
shifted,297,strong_only,0.9531666666666667,0.02,1,0.9670316448080857,1,0.928268666449299,1,0.8906752411575563,1
shifted,297,global_threshold,0.9608333333333333,0.004605333333333333,0.03783333333333333,0.9818313079051859,0.02827577908795572,0.9484838604499511,0.05738506684056081,0.7411575562700965,0.06913183279742766
shifted,297,stratum_threshold,0.9755833333333334,0.004869333333333333,0.05433333333333333,0.9818313079051859,0.02827577908795572,0.9732637756765569,0.08444734268014346,0.9035369774919614,0.2540192926045016
shifted,297,oracle,0.9945833333333334,0.0051066666666666665,0.06916666666666667,0.998315485501143,0.04379737697028035,0.9908705575480926,0.09488099119660906,0.9630225080385852,0.28135048231511256
shifted,298,strong_only,0.9546666666666667,0.02,1,0.964086098228089,1,0.9358669833729216,1,0.9177018633540373,1
shifted,298,global_threshold,0.9639166666666666,0.004650666666666667,0.04066666666666666,0.9843025330003567,0.030562492567487217,0.9501187648456056,0.06345436036647438,0.7608695652173914,0.06832298136645963
shifted,298,stratum_threshold,0.9783333333333334,0.004901333333333334,0.05633333333333333,0.9843025330003567,0.030562492567487217,0.9721750933152359,0.08652867322701052,0.9285714285714286,0.2546583850931677
shifted,298,oracle,0.9963333333333333,0.005148,0.07175,0.9986918777500298,0.04411939588536092,0.993892093654564,0.10417373600271462,0.9767080745341615,0.2841614906832298
shifted,299,strong_only,0.95325,0.02,1,0.9635861074390097,1,0.9376443418013857,1,0.8935185185185185,1
shifted,299,global_threshold,0.9614166666666667,0.004653333333333334,0.04083333333333333,0.9838961663261627,0.031246244441773825,0.9475420653249752,0.06235565819861432,0.7376543209876543,0.06327160493827161
shifted,299,stratum_threshold,0.9750833333333333,0.004913333333333334,0.05708333333333333,0.9838961663261627,0.031246244441773825,0.9703068294292313,0.08775981524249422,0.8842592592592593,0.24537037037037038
shifted,299,oracle,0.9946666666666667,0.0051533333333333336,0.07208333333333333,0.9979569763249609,0.043864920081720944,0.9927416694160344,0.10392609699769054,0.9614197530864198,0.2854938271604938
shifted,300,strong_only,0.9535833333333333,0.02,1,0.9634000953743443,1,0.9362126245847177,1,0.9036544850498339,1
shifted,300,global_threshold,0.9638333333333333,0.004648,0.0405,0.9845016690510253,0.03171196948020982,0.9478405315614618,0.06445182724252492,0.7558139534883721,0.04318936877076412
shifted,300,stratum_threshold,0.9780833333333333,0.004901333333333334,0.05633333333333333,0.9845016690510253,0.03171196948020982,0.9737541528239203,0.09335548172757475,0.9102990033222591,0.21428571428571427
shifted,300,oracle,0.995,0.005116,0.06975,0.9977348593228421,0.04375298044825942,0.992358803986711,0.10498338870431893,0.9700996677740864,0.2558139534883721
shifted,301,strong_only,0.9543333333333334,0.02,1,0.9678974600188147,1,0.9273104880581516,1,0.8929159802306426,1
shifted,301,global_threshold,0.9675,0.004686666666666666,0.042916666666666665,0.9873000940733773,0.03598306679209784,0.9529248875043268,0.058843890619591555,0.7594728171334432,0.0642504118616145
shifted,301,stratum_threshold,0.9805833333333334,0.004913333333333334,0.05708333333333333,0.9873000940733773,0.03598306679209784,0.9757701626860505,0.08203530633437175,0.9093904448105437,0.23393739703459637
shifted,301,oracle,0.9955,0.0051,0.06875,0.9982361241768579,0.045625587958607716,0.993423329871928,0.09484250605745932,0.9670510708401977,0.2685337726523888
shifted,302,strong_only,0.9535,0.02,1,0.9660896371828314,1,0.9313625552157663,1,0.8876404494382022,1
shifted,302,global_threshold,0.9655833333333333,0.0046626666666666665,0.041416666666666664,0.9856533080388902,0.03319895660422101,0.9517499150526674,0.05980292218824329,0.7592295345104334,0.06581059390048154
shifted,302,stratum_threshold,0.9788333333333333,0.004897333333333333,0.05608333333333333,0.9856533080388902,0.03319895660422101,0.9738362215426436,0.0835881753312946,0.9101123595505618,0.23595505617977527
shifted,302,oracle,0.9948333333333333,0.005093333333333333,0.06833333333333333,0.9985771875741049,0.04517429452217216,0.9901461094121644,0.09242269792728508,0.9662921348314607,0.2680577849117175
shifted,303,strong_only,0.9546666666666667,0.02,1,0.9642474079370754,1,0.935798319327731,1,0.916403785488959,1
shifted,303,global_threshold,0.9645,0.004632,0.0395,0.9835538076510547,0.03003217733285663,0.9552941176470588,0.06218487394957983,0.7555205047318612,0.0583596214511041
shifted,303,stratum_threshold,0.9768333333333333,0.004844,0.05275,0.9835538076510547,0.03003217733285663,0.9734453781512605,0.08134453781512604,0.9037854889589906,0.2192429022082019
shifted,303,oracle,0.9960833333333333,0.005109333333333334,0.06933333333333333,0.998569896317483,0.044452389464902875,0.9956302521008403,0.09983193277310924,0.9652996845425867,0.2555205047318612
shifted,304,strong_only,0.9543333333333334,0.02,1,0.9672735927644889,1,0.9275118004045853,1,0.9080824088748018,1
shifted,304,global_threshold,0.96375,0.004634666666666666,0.03966666666666667,0.9832202784719742,0.031298345828870644,0.9517869184086312,0.05630478759271747,0.7606973058637084,0.07290015847860538
shifted,304,stratum_threshold,0.9765833333333334,0.004866666666666667,0.05416666666666667,0.9832202784719742,0.031298345828870644,0.9706675657451113,0.07619689817936615,0.9160063391442155,0.2551505546751189
shifted,304,oracle,0.9955,0.0051066666666666665,0.06916666666666667,0.9985719385933595,0.04569796501249554,0.9932569116655429,0.0930546190155091,0.96513470681458,0.2694136291600634
shifted,305,strong_only,0.9550833333333333,0.02,1,0.9667342315488255,1,0.9324823647967753,1,0.9072327044025157,1
shifted,305,global_threshold,0.9628333333333333,0.004616,0.0385,0.9821151782520567,0.028973411231668057,0.9509573396036278,0.06147127981189116,0.7641509433962265,0.05660377358490566
shifted,305,stratum_threshold,0.9760833333333333,0.004849333333333333,0.05308333333333334,0.9821151782520567,0.028973411231668057,0.9714477662075915,0.08263352368155862,0.9182389937106918,0.23270440251572327
shifted,305,oracle,0.9964166666666666,0.005129333333333334,0.07058333333333333,0.9984499821151782,0.04423512578991296,0.9956331877729258,0.10379576755122606,0.9732704402515723,0.26257861635220126
shifted,306,strong_only,0.9555833333333333,0.02,1,0.965123199619093,1,0.9396951623591783,1,0.9001721170395869,1
shifted,306,global_threshold,0.9624166666666667,0.004632,0.0395,0.981906915843352,0.031543863825735034,0.9519549370444003,0.05798542080848244,0.7349397590361446,0.058519793459552494
shifted,306,stratum_threshold,0.9756666666666667,0.004866666666666667,0.05416666666666667,0.981906915843352,0.031543863825735034,0.9715043074884029,0.07919151756129887,0.9070567986230637,0.2512908777969019
shifted,306,oracle,0.9948333333333333,0.005104,0.069,0.997976431377217,0.046065944530413044,0.9923790589794566,0.0927766732935719,0.9621342512908778,0.27710843373493976
shifted,307,strong_only,0.9585,0.02,1,0.9698715640379306,1,0.9363222871994802,1,0.9137055837563451,1
shifted,307,global_threshold,0.9656666666666667,0.0046493333333333334,0.04058333333333333,0.9841555635577962,0.02940823430560557,0.9545159194282001,0.06465237166991553,0.7631133671742809,0.0727580372250423
shifted,307,stratum_threshold,0.9791666666666666,0.00488,0.055,0.9841555635577962,0.02940823430560557,0.9746588693957114,0.08641975308641975,0.9323181049069373,0.2521150592216582
shifted,307,oracle,0.9966666666666667,0.005122666666666666,0.07016666666666667,0.998679630296483,0.04297203216900732,0.9951267056530214,0.10298895386614684,0.9763113367174281,0.2825719120135364
shifted,308,strong_only,0.956,0.02,1,0.9668342911877394,1,0.9405651185449821,1,0.8804920913884007,1
shifted,308,global_threshold,0.9628333333333333,0.004665333333333333,0.04158333333333333,0.9798850574712644,0.03244731800766284,0.9506333225073076,0.06105878531990906,0.7785588752196837,0.070298769771529
shifted,308,stratum_threshold,0.9760833333333333,0.004901333333333334,0.05633333333333333,0.9798850574712644,0.03244731800766284,0.9753166612536538,0.08704124715816823,0.9244288224956063,0.24077328646748683
shifted,308,oracle,0.9951666666666666,0.005152,0.072,0.9988026819923371,0.0508860153256705,0.9915556999025658,0.09710945112049367,0.961335676625659,0.2460456942003515
shifted,309,strong_only,0.9556666666666667,0.02,1,0.966718544235604,1,0.9368005266622779,1,0.8981937602627258,1
shifted,309,global_threshold,0.9658333333333333,0.004642666666666667,0.04016666666666667,0.9857536214533701,0.02945049682748713,0.9512837393021725,0.06616194865042792,0.7651888341543513,0.05747126436781609
shifted,309,stratum_threshold,0.9781666666666666,0.00486,0.05375,0.9857536214533701,0.02945049682748713,0.9680710994075049,0.08492429229756418,0.9244663382594417,0.2315270935960591
shifted,309,oracle,0.9959166666666667,0.0050880000000000005,0.068,0.9986831078654376,0.04142224350532743,0.9921000658327848,0.10171165240289665,0.9770114942528736,0.26436781609195403
shifted,310,strong_only,0.9564166666666667,0.02,1,0.965039971363799,1,0.938380858734841,1,0.926056338028169,1
shifted,310,global_threshold,0.9685,0.004624,0.039,0.9860398520462952,0.02982937596945472,0.9570632579482137,0.05408062930186824,0.7711267605633803,0.09330985915492958
shifted,310,stratum_threshold,0.9805833333333334,0.004830666666666667,0.051916666666666667,0.9860398520462952,0.02982937596945472,0.9780399868895444,0.07604064241232383,0.9137323943661971,0.2482394366197183
shifted,310,oracle,0.9968333333333333,0.005050666666666667,0.06566666666666666,0.9990454599689774,0.04199976136499224,0.9950835791543756,0.08915109800065553,0.9735915492957746,0.2887323943661972
shifted,311,strong_only,0.9545,0.02,1,0.9666825321275583,1,0.9326029216467463,1,0.8921232876712328,1
shifted,311,global_threshold,0.966,0.00466,0.04125,0.9841742027605902,0.03165159447881961,0.9548472775564409,0.06673306772908366,0.761986301369863,0.04794520547945205
shifted,311,stratum_threshold,0.97775,0.004874666666666666,0.05466666666666667,0.9841742027605902,0.03165159447881961,0.9717795484727756,0.08598937583001329,0.916095890410959,0.2243150684931507
shifted,311,oracle,0.99575,0.005109333333333334,0.06933333333333333,0.9984531175630652,0.04485959067110899,0.9933598937583001,0.10292164674634795,0.9691780821917808,0.2482876712328767
shifted,312,strong_only,0.9543333333333334,0.02,1,0.9629761480954077,1,0.9391217564870259,1,0.9065255731922398,1
shifted,312,global_threshold,0.9656666666666667,0.004646666666666667,0.04041666666666666,0.9832680669277323,0.03097187611249555,0.9567531603459747,0.06021290751829674,0.7513227513227513,0.07583774250440917
shifted,312,stratum_threshold,0.9775833333333334,0.004852,0.05325,0.9832680669277323,0.03097187611249555,0.9773785761809713,0.08117099135063206,0.8941798941798942,0.23633156966490299
shifted,312,oracle,0.9963333333333333,0.0051080000000000006,0.06925,0.9985760056959773,0.045449151536727184,0.9950099800399201,0.09514304723885562,0.9700176366843033,0.2857142857142857
shifted,313,strong_only,0.9534166666666667,0.02,1,0.9640417116145271,1,0.9316688567674113,1,0.9168026101141925,1
shifted,313,global_threshold,0.9625833333333333,0.004605333333333333,0.03783333333333333,0.9821407167685485,0.027807743018099004,0.9487516425755584,0.06340341655716163,0.765089722675367,0.04730831973898858
shifted,313,stratum_threshold,0.97625,0.004833333333333334,0.052083333333333336,0.9821407167685485,0.027807743018099004,0.9720762155059133,0.0873850197109067,0.9168026101141925,0.20717781402936378
shifted,313,oracle,0.9955,0.005092,0.06825,0.9978425026968716,0.042071197411003236,0.9931011826544021,0.10315374507227333,0.9755301794453507,0.25122349102773245
shifted,314,strong_only,0.9538333333333333,0.02,1,0.964058943332934,1,0.9363369245837414,1,0.9,1
shifted,314,global_threshold,0.9660833333333333,0.0046626666666666665,0.041416666666666664,0.9856235773331736,0.03450341440038337,0.9546196539340516,0.05713352921971923,0.7491525423728813,0.0576271186440678
shifted,314,stratum_threshold,0.98,0.004905333333333333,0.05658333333333333,0.9856235773331736,0.03450341440038337,0.9768201110022854,0.08129285014691479,0.9169491525423729,0.24067796610169492
shifted,314,oracle,0.9955833333333334,0.005110666666666667,0.06941666666666667,0.997843536599976,0.045405534922726726,0.9941234084231146,0.09500489715964741,0.9711864406779661,0.27627118644067794
shifted,315,strong_only,0.9566666666666667,0.02,1,0.9683794466403162,1,0.9376844867169564,1,0.8903654485049833,1
shifted,315,global_threshold,0.9636666666666667,0.0045906666666666665,0.03691666666666667,0.9835908492034974,0.028027308659719728,0.952771400459167,0.05739586749754018,0.7425249169435216,0.05647840531561462
shifted,315,stratum_threshold,0.97825,0.004833333333333334,0.052083333333333336,0.9835908492034974,0.028027308659719728,0.9747458183010823,0.07969826172515579,0.9219269102990033,0.24584717607973422
shifted,315,oracle,0.9961666666666666,0.005076,0.06725,0.998203377650018,0.04132231404958678,0.9954083306001967,0.0964250573958675,0.9717607973421927,0.27906976744186046
shifted,316,strong_only,0.9543333333333334,0.02,1,0.9641962047977085,1,0.9391647484380138,1,0.8913793103448275,1
shifted,316,global_threshold,0.96225,0.004650666666666667,0.04066666666666666,0.9824561403508771,0.031149301825993556,0.9480434067740875,0.0631371259454127,0.7448275862068966,0.0603448275862069
shifted,316,stratum_threshold,0.9764166666666667,0.0048986666666666675,0.05616666666666666,0.9824561403508771,0.031149301825993556,0.9707333114107202,0.08747122657020717,0.9189655172413793,0.253448275862069
shifted,316,oracle,0.99575,0.005154666666666667,0.07216666666666667,0.9984485022079007,0.04618689581095596,0.9930943768497205,0.10424202564945742,0.9706896551724138,0.2793103448275862
shifted,317,strong_only,0.952,0.02,1,0.9640014256861115,1,0.9292328042328042,1,0.8944543828264758,1
shifted,317,global_threshold,0.9661666666666666,0.004602666666666666,0.03766666666666667,0.9843174527741475,0.02661280741356778,0.953042328042328,0.062169312169312166,0.7638640429338104,0.07155635062611806
shifted,317,stratum_threshold,0.9779166666666667,0.004805333333333333,0.050333333333333334,0.9843174527741475,0.02661280741356778,0.9748677248677249,0.08432539682539683,0.8980322003577818,0.22361359570661896
shifted,317,oracle,0.9963333333333333,0.005058666666666667,0.06616666666666667,0.9986931210645122,0.04051324700011881,0.9947089947089947,0.09953703703703703,0.9695885509838998,0.27191413237924866
shifted,318,strong_only,0.9599166666666666,0.02,1,0.9687125389594822,1,0.9441875825627477,1,0.919047619047619,1
shifted,318,global_threshold,0.9643333333333334,0.004668,0.04175,0.9835770798369695,0.03236633900743227,0.9507926023778072,0.062417437252311754,0.7746031746031746,0.06666666666666667
shifted,318,stratum_threshold,0.9783333333333334,0.004906666666666667,0.056666666666666664,0.9835770798369695,0.03236633900743227,0.9739101717305152,0.0868560105680317,0.9301587301587302,0.23333333333333334
shifted,318,oracle,0.99625,0.005149333333333334,0.07183333333333333,0.9979621193958284,0.045432749940062335,0.9943857331571995,0.10336856010568032,0.9825396825396825,0.2698412698412698
shifted,319,strong_only,0.95225,0.02,1,0.9615107913669064,1,0.937111038322961,1,0.9011532125205931,1
shifted,319,global_threshold,0.9669166666666666,0.004577333333333333,0.036083333333333335,0.9851318944844125,0.029496402877697843,0.9528332787422208,0.05240746806419915,0.7874794069192751,0.044481054365733116
shifted,319,stratum_threshold,0.97975,0.004794666666666667,0.049666666666666665,0.9851318944844125,0.029496402877697843,0.9747789059941041,0.07566328201768752,0.9308072487644151,0.19604612850082373
shifted,319,oracle,0.9954166666666666,0.004996,0.06225,0.9973621103117506,0.04004796163069544,0.9921388797903701,0.08778250900753358,0.985172981878089,0.23887973640856672
shifted,320,strong_only,0.9541666666666667,0.02,1,0.9653933660639444,1,0.9345825115055885,1,0.8978583196046128,1
shifted,320,global_threshold,0.9646666666666667,0.004653333333333334,0.04083333333333333,0.9832355406538139,0.032331457310501736,0.9562787639710717,0.055226824457593686,0.7512355848434926,0.085667215815486
shifted,320,stratum_threshold,0.9765833333333334,0.004861333333333334,0.05383333333333333,0.9832355406538139,0.032331457310501736,0.9737015121630507,0.07330703484549639,0.899505766062603,0.25205930807248766
shifted,320,oracle,0.9956666666666667,0.005114666666666667,0.06966666666666667,0.9985630463417555,0.04658124775475991,0.9940828402366864,0.08974358974358974,0.9637561779242174,0.28665568369028005
shifted,321,strong_only,0.9545833333333333,0.02,1,0.966131907308378,1,0.9343485617597292,1,0.8952380952380953,1
shifted,321,global_threshold,0.9631666666666666,0.004601333333333333,0.03758333333333334,0.983957219251337,0.027926322043969103,0.9512690355329949,0.05922165820642978,0.7412698412698413,0.06507936507936508
shifted,321,stratum_threshold,0.9765,0.004837333333333333,0.052333333333333336,0.983957219251337,0.027926322043969103,0.9725888324873097,0.08189509306260576,0.8952380952380953,0.2396825396825397
shifted,321,oracle,0.9954166666666666,0.005089333333333334,0.06808333333333333,0.9983363042186572,0.041592394533571005,0.9932318104906938,0.09813874788494077,0.9666666666666667,0.28095238095238095
shifted,322,strong_only,0.9559166666666666,0.02,1,0.9687980144190994,1,0.9274717755730414,1,0.913961038961039,1
shifted,322,global_threshold,0.9645,0.004622666666666666,0.03891666666666667,0.9851081432454792,0.027419926722609622,0.9514197742045843,0.06431748203900102,0.7435064935064936,0.0762987012987013
shifted,322,stratum_threshold,0.9776666666666667,0.004857333333333333,0.05358333333333333,0.9851081432454792,0.027419926722609622,0.9712624016421485,0.08587068080738967,0.9058441558441559,0.2597402597402597
shifted,322,oracle,0.9960833333333333,0.005102666666666667,0.06891666666666667,0.9990544852854273,0.040657132726628055,0.993157714676702,0.10229216558330483,0.9691558441558441,0.2987012987012987
shifted,323,strong_only,0.953,0.02,1,0.9621738089537946,1,0.9335327351279494,1,0.9246467817896389,1
shifted,323,global_threshold,0.9624166666666667,0.004622666666666666,0.03891666666666667,0.9849174048360066,0.029806080919320087,0.9425058158856763,0.0581588567630442,0.7613814756671899,0.06750392464678179
shifted,323,stratum_threshold,0.9778333333333333,0.0048839999999999995,0.05525,0.9849174048360066,0.029806080919320087,0.9690927218344965,0.08707211698238618,0.9262166405023547,0.23861852433281006
shifted,323,oracle,0.9971666666666666,0.005156,0.07225,0.9990423749102226,0.04333253531242519,0.9936856098371551,0.10634762379528083,0.989010989010989,0.2904238618524333
shifted,324,strong_only,0.9546666666666667,0.02,1,0.9650608156451228,1,0.9365708622398414,1,0.899488926746167,1
shifted,324,global_threshold,0.9661666666666666,0.004632,0.0395,0.9834247555449559,0.02909611256856666,0.9557317476048893,0.06276841757515692,0.7734241908006815,0.06814310051107325
shifted,324,stratum_threshold,0.9780833333333333,0.004841333333333334,0.052583333333333336,0.9834247555449559,0.02909611256856666,0.973571192599934,0.08259002312520647,0.9250425894378195,0.23339011925042588
shifted,324,oracle,0.9955833333333334,0.005064,0.0665,0.9979728118292392,0.04209396613403291,0.9927320779649819,0.09613478691774034,0.9761499148211243,0.262350936967632
shifted,325,strong_only,0.953,0.02,1,0.9629717823550422,1,0.9375424304141209,1,0.8946564885496183,1
shifted,325,global_threshold,0.9600833333333333,0.0046493333333333334,0.04058333333333333,0.9822597928324801,0.030956066198356946,0.9467073998642227,0.06076035302104549,0.7358778625954199,0.0732824427480916
shifted,325,stratum_threshold,0.9753333333333334,0.004920000000000001,0.0575,0.9822597928324801,0.030956066198356946,0.9694501018329938,0.08520027155465038,0.9129770992366413,0.2732824427480916
shifted,325,oracle,0.9940833333333333,0.005154666666666667,0.07216666666666667,0.9967853315870937,0.04333849267769973,0.9932111337406653,0.10488798370672098,0.9633587786259542,0.29465648854961835
shifted,326,strong_only,0.9543333333333334,0.02,1,0.9634828119424289,1,0.9395364460866644,1,0.900974025974026,1
shifted,326,global_threshold,0.963,0.004608,0.038,0.982633519685976,0.027952896395860592,0.9549882431978501,0.0611353711790393,0.7337662337662337,0.0633116883116883
shifted,326,stratum_threshold,0.9760833333333333,0.004836,0.05225,0.982633519685976,0.027952896395860592,0.9734632180047027,0.08061807188444743,0.8993506493506493,0.24675324675324675
shifted,326,oracle,0.9959166666666667,0.005104,0.069,0.9978589270845724,0.041750921850838583,0.994961370507222,0.09842122942559624,0.974025974025974,0.2987012987012987
shifted,327,strong_only,0.9581666666666667,0.02,1,0.9677304543836754,1,0.940677966101695,1,0.9114331723027376,1
shifted,327,global_threshold,0.9628333333333333,0.004648,0.0405,0.9831533989797129,0.03108316526278325,0.9491525423728814,0.060677966101694916,0.7520128824476651,0.07246376811594203
shifted,327,stratum_threshold,0.9755833333333334,0.004876,0.05475,0.9831533989797129,0.03108316526278325,0.9708474576271187,0.08440677966101695,0.895330112721417,0.23510466988727857
shifted,327,oracle,0.9955833333333334,0.0051466666666666674,0.07166666666666667,0.9989322576818128,0.0463874718234666,0.9922033898305085,0.10033898305084746,0.966183574879227,0.2785829307568438
shifted,328,strong_only,0.95225,0.02,1,0.9620014160962945,1,0.9344933469805528,1,0.9008403361344538,1
shifted,328,global_threshold,0.9643333333333334,0.00464,0.04,0.9852489969317914,0.032216190700967665,0.9464346639372228,0.05868304332992153,0.7546218487394958,0.058823529411764705
shifted,328,stratum_threshold,0.9765833333333334,0.004846666666666667,0.05291666666666667,0.9852489969317914,0.032216190700967665,0.9682702149437052,0.08188331627430911,0.8941176470588236,0.20504201680672268
shifted,328,oracle,0.996,0.005109333333333334,0.06933333333333333,0.9987019117299977,0.04472504130280859,0.9907881269191402,0.09723643807574207,0.9831932773109243,0.2823529411764706
shifted,329,strong_only,0.9531666666666667,0.02,1,0.9643884892086331,1,0.9333551127082653,1,0.8981636060100167,1
shifted,329,global_threshold,0.9655833333333333,0.004613333333333334,0.03833333333333333,0.9829736211031175,0.027218225419664267,0.953936622018948,0.06305129042796472,0.7829716193656093,0.0667779632721202
shifted,329,stratum_threshold,0.9776666666666667,0.004817333333333333,0.051083333333333335,0.9829736211031175,0.027218225419664267,0.9719046063377981,0.08167265599477296,0.9332220367278798,0.2270450751252087
shifted,329,oracle,0.9961666666666666,0.005064,0.0665,0.9985611510791367,0.04184652278177458,0.9934661875204182,0.09800718719372754,0.9766277128547579,0.24874791318864775
shifted,330,strong_only,0.953,0.02,1,0.9637354823417872,1,0.9335559265442404,1,0.8959435626102292,1
shifted,330,global_threshold,0.9636666666666667,0.004650666666666667,0.04066666666666666,0.9815122066840484,0.030457454373074188,0.9519198664440734,0.0664440734557596,0.7601410934744268,0.0564373897707231
shifted,330,stratum_threshold,0.97725,0.004881333333333333,0.05508333333333333,0.9815122066840484,0.030457454373074188,0.9739565943238732,0.08914858096828046,0.9312169312169312,0.24162257495590828
shifted,330,oracle,0.9956666666666667,0.0051266666666666665,0.07041666666666667,0.9982223275657739,0.04598246029864897,0.9923205342237061,0.10217028380634391,0.9753086419753086,0.26631393298059963
shifted,331,strong_only,0.9529166666666666,0.02,1,0.9607726949514103,1,0.9426751592356688,1,0.8911917098445595,1
shifted,331,global_threshold,0.965,0.0046,0.0375,0.9826973216401991,0.027850201469542545,0.9537378478042239,0.059336238685886694,0.7651122625215889,0.06563039723661486
shifted,331,stratum_threshold,0.9774166666666667,0.004825333333333333,0.051583333333333335,0.9826973216401991,0.027850201469542545,0.9755279919544083,0.08246731478377473,0.9101899827288429,0.23834196891191708
shifted,331,oracle,0.9949166666666667,0.005042666666666667,0.06516666666666666,0.9977482815833136,0.041123488978430905,0.9929601072745559,0.09520616828695944,0.9637305699481865,0.2607944732297064
shifted,332,strong_only,0.9536666666666667,0.02,1,0.964545780112212,1,0.9343883943290472,1,0.8983050847457628,1
shifted,332,global_threshold,0.9610833333333333,0.004672,0.042,0.9816163304285543,0.03258923242210816,0.9485657764589516,0.06330365974282888,0.7338983050847457,0.06610169491525424
shifted,332,stratum_threshold,0.975,0.004914666666666667,0.057166666666666664,0.9816163304285543,0.03258923242210816,0.9699967029343884,0.08638311902406857,0.9067796610169492,0.2559322033898305
shifted,332,oracle,0.9950833333333333,0.005172,0.07325,0.9973737614897935,0.046436671839560704,0.9930761622156281,0.1031981536432575,0.9728813559322034,0.3
shifted,333,strong_only,0.9540833333333333,0.02,1,0.9647862019403521,1,0.9320580474934037,1,0.9176090468497576,1
shifted,333,global_threshold,0.962,0.004592000000000001,0.037,0.9828722002635046,0.027308659719726913,0.9475593667546174,0.05672823218997362,0.7512116316639742,0.07108239095315025
shifted,333,stratum_threshold,0.97575,0.004836,0.05225,0.9828722002635046,0.027308659719726913,0.9703166226912929,0.08146437994722955,0.9063004846526656,0.2455573505654281
shifted,333,oracle,0.9954166666666666,0.005094666666666667,0.06841666666666667,0.9983231524733501,0.04132231404958678,0.9920844327176781,0.09762532981530343,0.9725363489499192,0.29079159935379645
shifted,334,strong_only,0.95525,0.02,1,0.9680522565320665,1,0.9317269076305221,1,0.8918918918918919,1
shifted,334,global_threshold,0.9639166666666666,0.0046693333333333335,0.041833333333333333,0.9827790973871734,0.030522565320665083,0.9508032128514057,0.06860776439089693,0.7618243243243243,0.06756756756756757
shifted,334,stratum_threshold,0.9764166666666667,0.004888,0.0555,0.9827790973871734,0.030522565320665083,0.9705488621151271,0.09002677376171352,0.9155405405405406,0.23648648648648649
shifted,334,oracle,0.9951666666666666,0.005130666666666667,0.07066666666666667,0.9978622327790974,0.044418052256532066,0.9919678714859438,0.10475234270414993,0.972972972972973,0.2719594594594595
shifted,335,strong_only,0.955,0.02,1,0.9660287081339712,1,0.9366920782234007,1,0.8956661316211878,1
shifted,335,global_threshold,0.9638333333333333,0.004653333333333334,0.04083333333333333,0.9832535885167464,0.031339712918660285,0.9519390122638383,0.06629101756711965,0.7608346709470305,0.0449438202247191
shifted,335,stratum_threshold,0.976,0.004868,0.05425,0.9832535885167464,0.031339712918660285,0.9718263175339742,0.08783559827643354,0.898876404494382,0.19903691813804172
shifted,335,oracle,0.995,0.0051066666666666665,0.06916666666666667,0.9977272727272727,0.04401913875598086,0.9937023533311237,0.10440835266821345,0.9646869983948636,0.23595505617977527
shifted,336,strong_only,0.9545833333333333,0.02,1,0.9641377677831696,1,0.9397306397306397,1,0.891566265060241,1
shifted,336,global_threshold,0.9649166666666666,0.004656,0.041,0.985678778553675,0.030654515327257662,0.9572390572390572,0.06835016835016836,0.7022375215146299,0.05163511187607573
shifted,336,stratum_threshold,0.9786666666666667,0.004901333333333334,0.05633333333333333,0.985678778553675,0.030654515327257662,0.9757575757575757,0.08855218855218855,0.891566265060241,0.26506024096385544
shifted,336,oracle,0.9951666666666666,0.005102666666666667,0.06891666666666667,0.9984613563735353,0.042371878328796304,0.9929292929292929,0.1,0.9586919104991394,0.29604130808950085
shifted,337,strong_only,0.9496666666666667,0.02,1,0.9611926171320397,1,0.9250759365507931,1,0.9076923076923077,1
shifted,337,global_threshold,0.9665833333333333,0.004561333333333334,0.035083333333333334,0.9852106010411736,0.02543776620918126,0.9541005737428282,0.0590617617279784,0.7606837606837606,0.05299145299145299
shifted,337,stratum_threshold,0.97925,0.004790666666666667,0.049416666666666664,0.9852106010411736,0.02543776620918126,0.974687816402295,0.08201147485656429,0.9162393162393162,0.23076923076923078
shifted,337,oracle,0.9945833333333334,0.004968,0.0605,0.9982252721249408,0.0371509701845717,0.9902126223422207,0.08943638204522443,0.9641025641025641,0.2512820512820513
shifted,338,strong_only,0.9541666666666667,0.02,1,0.9640321817321345,1,0.9357264957264957,1,0.9069020866773676,1
shifted,338,global_threshold,0.9639166666666666,0.004612,0.03825,0.98450070989115,0.027094178892569806,0.9538461538461539,0.06564102564102564,0.7319422150882825,0.060995184590690206
shifted,338,stratum_threshold,0.9775833333333334,0.004849333333333333,0.05308333333333334,0.98450070989115,0.027094178892569806,0.972991452991453,0.08547008547008547,0.9052969502407705,0.2536115569823435
shifted,338,oracle,0.996,0.005096,0.0685,0.9990534784666352,0.041292001893043065,0.9928205128205129,0.09948717948717949,0.9695024077046549,0.29213483146067415
shifted,339,strong_only,0.9525833333333333,0.02,1,0.963963963963964,1,0.9331286250426476,1,0.8909952606635071,1
