repeat,scenario,mode,offered_rps,issued_requests,completed_by_window_end,achieved_rps,p50_ms,p95_ms,p99_ms,max_ms,slo_pass
204,no-pause-80,open_loop,80,3959,3958,79.18,16.959785416656814,55.70565500448356,71.67324565539457,117.00742136123517,true
204,no-pause-80,closed_loop,80,3948,3946,78.96,10.330236775764206,23.029021141883277,32.86718318425119,52.06896465665341,true
205,no-pause-80,open_loop,80,3879,3879,77.58,15.274558187127695,47.10113865456515,68.76680588318777,94.43431062976379,true
205,no-pause-80,closed_loop,80,3961,3959,79.22,9.952147478590632,20.36405455737986,27.53726410764284,42.18034946536136,true
206,no-pause-80,open_loop,80,3991,3991,79.82,16.498579698509275,59.52314367998042,96.85322227147844,123.62659863737827,true
206,no-pause-80,closed_loop,80,3949,3948,78.98,10.214252832432976,22.811098796504666,31.86652201974357,50.46660030861676,true
207,no-pause-80,open_loop,80,4075,4072,81.5,19.350540239825932,65.00057135177485,93.43101152794407,114.24085785726493,true
207,no-pause-80,closed_loop,80,3950,3950,79,10.229566928206623,21.86015177336958,30.52883731237671,40.64336389728123,true
208,no-pause-80,open_loop,80,4107,4106,82.14,17.713989799791307,61.1714647502813,92.36451192083769,139.17632695383145,true
208,no-pause-80,closed_loop,80,3951,3951,79.02,10.153006322951114,21.82981264218688,31.331306727013725,43.213028830476105,true
209,no-pause-80,open_loop,80,3965,3963,79.3,16.455240298921126,54.40040875030536,84.68623938821838,144.7404192373142,true
209,no-pause-80,closed_loop,80,3955,3954,79.1,10.131034121841367,21.237601401882785,30.70693177681096,44.93597415078693,true
210,no-pause-80,open_loop,80,3973,3970,79.46,15.33271000379682,49.33055775536195,65.92442692807526,102.89217158881365,true
210,no-pause-80,closed_loop,80,3957,3955,79.14,10.139245676131395,20.46667229490413,27.708654321766517,40.10786560956694,true
211,no-pause-80,open_loop,80,3951,3945,79.02,16.059125411105924,55.61725433715401,84.58112005339353,130.52278021470556,true
211,no-pause-80,closed_loop,80,3952,3952,79.04,10.168334018882888,21.93372011405154,29.476192547095707,44.06160700444525,true
212,no-pause-80,open_loop,80,4092,4090,81.84,17.73881123931642,57.68645084389573,87.67152590806654,114.12314493951271,true
212,no-pause-80,closed_loop,80,3960,3959,79.2,10.06467103392788,20.992182425361534,26.67828855740663,40.098290672394796,true
213,no-pause-80,open_loop,80,3887,3886,77.74,16.38225281441555,56.53532639655168,81.43681816495155,119.29919944624999,true
213,no-pause-80,closed_loop,80,3957,3956,79.14,10.131323238631012,20.870832393324235,27.548844292708964,44.88628794275428,true
214,no-pause-80,open_loop,80,4026,4025,80.52,16.749155093839363,51.283606386328756,78.84990421274415,101.14874766592402,true
214,no-pause-80,closed_loop,80,3959,3958,79.18,9.932563922164263,20.818377037321625,28.448579357507697,45.793250538859866,true
215,no-pause-80,open_loop,80,4161,4159,83.22,18.00633376398764,59.592913204549404,80.9690089311589,119.13919926177186,true
215,no-pause-80,closed_loop,80,3951,3950,79.02,10.195933517376034,21.570582554290013,28.071896642708452,44.79982185155677,true
216,no-pause-80,open_loop,80,3981,3977,79.62,17.461396303559013,57.40983019954001,89.91567393099103,115.38732668571902,true
216,no-pause-80,closed_loop,80,3961,3960,79.22,9.881775778889278,20.52342916350608,26.88921324966941,41.312927987381045,true
217,no-pause-80,open_loop,80,4007,4006,80.14,16.34275241812429,54.1441441190982,73.6595808360471,142.33944441359927,true
217,no-pause-80,closed_loop,80,3953,3952,79.06,10.097735973380622,22.696277949944488,30.44632281964732,38.688101277293754,true
218,no-pause-80,open_loop,80,4106,4106,82.12,17.70813509171421,52.055621672239795,78.14713817380834,108.25213948300006,true
218,no-pause-80,closed_loop,80,3952,3951,79.04,10.299510243985424,21.769005133155588,30.553262380475644,43.22203838772111,true
219,no-pause-80,open_loop,80,4025,4023,80.5,17.020070299433428,53.251069593272405,69.85910945709475,93.51566135839676,true
219,no-pause-80,closed_loop,80,3952,3951,79.04,10.162547123582044,21.842749159026425,29.981527319721863,50.44636573731259,true
220,no-pause-80,open_loop,80,3982,3981,79.64,16.323695612078154,55.89975423133001,97.11353232114925,130.47221362462733,true
220,no-pause-80,closed_loop,80,3955,3955,79.1,10.179064948912128,21.376439202416805,27.617935568578105,44.57212259605876,true
221,no-pause-80,open_loop,80,3965,3964,79.3,16.83086077295593,52.70770551794703,72.35259279639286,108.94125978587545,true
221,no-pause-80,closed_loop,80,3952,3951,79.04,10.263591074013675,21.564815673764315,29.06287201003397,50.6947289549862,true
222,no-pause-80,open_loop,80,4044,4042,80.88,17.120695261630317,63.34408726302354,106.356965420895,157.7510589657395,false
222,no-pause-80,closed_loop,80,3952,3949,79.04,10.11964088366949,21.954883456586685,29.525939867693523,52.272621852382144,true
223,no-pause-80,open_loop,80,4031,4030,80.62,17.490830120157625,57.59292683385138,80.10941378241114,166.76251780561688,true
223,no-pause-80,closed_loop,80,3956,3955,79.12,10.148595375583682,21.302363009905093,27.95613753534417,39.381173592024425,true
224,no-pause-80,open_loop,80,3997,3995,79.94,16.85670542862499,54.67912999096734,76.29444742304622,101.49466709482294,true
224,no-pause-80,closed_loop,80,3952,3952,79.04,10.331838027530466,21.38819532118214,30.86190328572411,52.573525516763766,true
225,no-pause-80,open_loop,80,3989,3985,79.78,16.393383395938145,49.98260069778917,71.0939634032693,100.13526640960117,true
225,no-pause-80,closed_loop,80,3944,3944,78.88,10.445854642268387,22.834224512531364,30.880799136357382,44.00406857001508,true
226,no-pause-80,open_loop,80,3941,3941,78.82,15.967598400933639,52.32168771663419,69.71630577733231,97.93864929124902,true
226,no-pause-80,closed_loop,80,3954,3954,79.08,10.137971827356523,21.408342881361023,28.53864553261519,43.01441695740505,true
227,no-pause-80,open_loop,80,3982,3980,79.64,17.188889048473357,59.3211619888898,93.262334874933,172.6059728941982,true
227,no-pause-80,closed_loop,80,3956,3956,79.12,10.045382852651528,21.28950411949336,29.554993601108436,38.281654596146836,true
228,no-pause-80,open_loop,80,4141,4140,82.82,18.038931408209464,54.787531081463385,87.46874956261308,133.29842315915448,true
228,no-pause-80,closed_loop,80,3952,3951,79.04,10.266171151066374,22.174605673426413,29.837057382588682,48.124489222318516,true
229,no-pause-80,open_loop,80,4048,4048,80.96,16.633133034789353,56.13484383468676,104.05708548409893,142.2004817415218,false
229,no-pause-80,closed_loop,80,3951,3950,79.02,10.283431147683586,22.126233631506693,30.10556521849503,43.1858143623831,true
230,no-pause-80,open_loop,80,3992,3992,79.84,16.51437134409207,60.85180700958881,89.73427094108047,119.76530151339102,true
230,no-pause-80,closed_loop,80,3950,3949,79,10.311744507493131,21.870243561621464,28.689731328053313,37.64542220203657,true
231,no-pause-80,open_loop,80,3977,3976,79.54,15.648844125382311,50.21816525540635,70.99400681230327,100.37977384813712,true
231,no-pause-80,closed_loop,80,3952,3951,79.04,10.312313465188709,21.32700378691152,28.35988956712754,41.94273952630465,true
232,no-pause-80,open_loop,80,4016,4016,80.32,16.966303105764382,58.83848003150342,105.58134018744022,181.6345325371003,false
232,no-pause-80,closed_loop,80,3960,3959,79.2,10.04255419979745,20.051562230572017,26.32519811711245,35.383593495120294,true
233,no-pause-80,open_loop,80,4086,4086,81.72,18.401890940385783,57.299225638656935,80.5254145856743,151.12333161963033,true
233,no-pause-80,closed_loop,80,3952,3952,79.04,10.40341841701229,21.6779535702226,28.153353401119602,42.931680200315895,true
234,no-pause-80,open_loop,80,3941,3940,78.82,16.828292865440744,58.377468390266586,97.95913055007986,144.1556230682836,true
234,no-pause-80,closed_loop,80,3960,3959,79.2,9.972690944559872,20.34386935236398,26.21909469421371,46.26068437365757,true
235,no-pause-80,open_loop,80,4040,4039,80.8,17.04392234671832,52.48256193063571,82.86443666940067,120.21692181471735,true
235,no-pause-80,closed_loop,80,3956,3954,79.12,9.94565548189712,21.46881206864782,28.258417863697105,44.053858153321926,true
236,no-pause-80,open_loop,80,3965,3962,79.3,16.682766829915636,52.30124616172543,71.07994688536564,92.24946583774727,true
236,no-pause-80,closed_loop,80,3958,3958,79.16,9.959532990651496,20.95907469145459,27.524804202344967,43.88671611063546,true
237,no-pause-80,open_loop,80,3954,3953,79.08,17.096001191646792,55.250486864686536,96.38802372109785,145.9147347992257,true
237,no-pause-80,closed_loop,80,3953,3952,79.06,10.028436030377634,21.702906918289955,28.523930764960824,36.397710638579156,true
238,no-pause-80,open_loop,80,3994,3993,79.88,16.466074705400388,51.340582290878956,76.52566306610242,117.78740719808411,true
238,no-pause-80,closed_loop,80,3955,3954,79.1,10.191806550436013,20.988591640096274,27.682756063244597,46.26042876675638,true
239,no-pause-80,open_loop,80,3851,3851,77.02,15.930004319361615,49.994376949907746,77.52145201102394,105.72750220393937,true
239,no-pause-80,closed_loop,80,3958,3958,79.16,9.952688620309345,20.924958634997893,27.91758387491791,36.242049326418055,true
240,no-pause-80,open_loop,80,4115,4107,82.3,18.27414946472709,60.212306668072415,82.18846682914955,102.96614812419284,true
240,no-pause-80,closed_loop,80,3954,3953,79.08,10.115976449320442,21.49056896138063,29.328541924449382,47.985148811523686,true
241,no-pause-80,open_loop,80,4132,4126,82.64,17.918352548891562,60.92646138830605,86.28230502153747,139.4915392683415,true
241,no-pause-80,closed_loop,80,3963,3961,79.26,9.816897442080517,20.177810044026046,27.622077982334304,43.647598159972404,true
242,no-pause-80,open_loop,80,4041,4040,80.82,16.512143326253863,51.71852798461259,76.68533308721817,117.52458743620082,true
242,no-pause-80,closed_loop,80,3963,3962,79.26,9.850451266473101,20.051873096163035,26.719076370529365,50.13869170155522,true
243,no-pause-80,open_loop,80,3967,3964,79.34,15.968622688873438,51.61527018054039,77.92024891127221,124.69775766862585,true
243,no-pause-80,closed_loop,80,3954,3953,79.08,10.09618678386687,21.32233685247047,27.630844733099366,37.91399922020355,true
244,no-pause-80,open_loop,80,4101,4101,82.02,18.32918272329698,70.80120579508366,108.5081876708573,140.33389754503878,false
244,no-pause-80,closed_loop,80,3956,3956,79.12,10.225043876100244,20.86673394697209,27.91740558231686,39.29093127773376,true
245,no-pause-80,open_loop,80,4007,4006,80.14,17.015886561501247,49.14291761878121,66.6852423018172,85.59351423759654,true
245,no-pause-80,closed_loop,80,3960,3959,79.2,9.92215681743619,20.602949652478856,28.342628498896374,50.22395001255063,true
246,no-pause-80,open_loop,80,3896,3893,77.92,16.13064334830233,51.635810139872774,85.58102199019777,115.13642656198135,true
246,no-pause-80,closed_loop,80,3950,3949,79,10.324497959496512,21.96984178855928,27.19500902418804,39.971760827156686,true
247,no-pause-80,open_loop,80,4024,4024,80.48,16.89490140647831,56.503668983732496,78.47761398624061,146.29864488068415,true
247,no-pause-80,closed_loop,80,3961,3961,79.22,9.926230732511613,20.149704425042728,25.51681115043175,37.34695113058115,true
248,no-pause-80,open_loop,80,3909,3905,78.18,15.914052839565556,50.075986928299244,67.75423501488876,86.37004669960152,true
248,no-pause-80,closed_loop,80,3955,3953,79.1,10.162633608095348,21.157148102392966,28.086598765235976,45.648933540214784,true
249,no-pause-80,open_loop,80,4089,4087,81.78,17.712521350069437,55.858540117122175,81.87062665468693,117.52041637674847,true
249,no-pause-80,closed_loop,80,3959,3959,79.18,10.162283449608367,20.4905238032934,26.792528376146947,48.71557025183574,true
250,no-pause-80,open_loop,80,3845,3844,76.9,15.582162870610773,45.07498418237083,60.61876588132873,83.14198020705226,true
250,no-pause-80,closed_loop,80,3957,3956,79.14,10.183338380975329,21.22509067946521,27.745338028718834,48.45220999438607,true
251,no-pause-80,open_loop,80,4017,4017,80.34,16.176203526581958,52.80216949516762,71.11201491453903,97.41114563937299,true
251,no-pause-80,closed_loop,80,3952,3950,79.04,10.278515394427814,21.619292556013534,29.185118449378933,53.10332971593016,true
252,no-pause-80,open_loop,80,3928,3927,78.56,16.521184229291975,55.023236238943355,79.19456304160849,99.24835039956452,true
252,no-pause-80,closed_loop,80,3956,3955,79.12,10.114138217562868,20.804158574246685,27.080344880763732,42.03897085384233,true
253,no-pause-80,open_loop,80,3996,3994,79.92,17.080497341274167,51.020401620357006,79.52086631895509,111.29366931231198,true
253,no-pause-80,closed_loop,80,3953,3952,79.06,10.142442828138883,21.442859786802728,28.54305672695773,48.155638886397355,true
254,no-pause-80,open_loop,80,3979,3978,79.58,16.18463018100738,50.99393816649899,77.00121327240777,118.36641583191522,true
254,no-pause-80,closed_loop,80,3951,3950,79.02,10.263840601481206,21.98175498533783,28.115273725350562,39.97764283440483,true
255,no-pause-80,open_loop,80,4031,4029,80.62,17.177888765647367,67.00074029885218,91.52512974687852,141.31208808733027,true
255,no-pause-80,closed_loop,80,3960,3959,79.2,9.934985515232256,20.87106980085082,27.110816855871235,41.27095671836287,true
256,no-pause-80,open_loop,80,3998,3998,79.96,16.91198293029447,50.96405116269307,68.18409507202159,102.84572005894006,true
256,no-pause-80,closed_loop,80,3958,3957,79.16,10.05676858654624,20.566161454145913,28.219734185746347,48.26356797509652,true
257,no-pause-80,open_loop,80,3913,3913,78.26,15.66158358110988,52.185835467113066,77.40589932727016,105.60783806055042,true
257,no-pause-80,closed_loop,80,3954,3953,79.08,10.293057456721726,21.457195934945048,27.897648277481494,38.75500654993084,true
258,no-pause-80,open_loop,80,4083,4083,81.66,17.594659247588424,57.212421241551056,81.1000602968561,137.33001641040573,true
258,no-pause-80,closed_loop,80,3958,3957,79.16,9.929557188883336,20.888578076577687,28.610955929027114,52.52829030438261,true
259,no-pause-80,open_loop,80,4023,4020,80.46,18.085600303238607,65.39245336071326,96.80334224807302,119.09019495175744,true
259,no-pause-80,closed_loop,80,3955,3954,79.1,10.219012304623902,21.60832909653982,26.84129039922118,36.56251462635555,true
260,no-pause-80,open_loop,80,3871,3870,77.42,15.790745308373516,54.43407203615061,78.72561290649173,114.80855826949119,true
260,no-pause-80,closed_loop,80,3959,3958,79.18,10.011317065438561,20.58416327302257,27.640184705272986,40.61022948376922,true
261,no-pause-80,open_loop,80,3945,3944,78.9,15.462871995565365,47.6456766789488,76.8137976702692,104.54916813639102,true
261,no-pause-80,closed_loop,80,3961,3961,79.22,9.827842539983976,20.450963385461364,26.396688371260097,34.495358952874085,true
262,no-pause-80,open_loop,80,4071,4070,81.42,18.168539104575757,57.47026839123282,100.04519237625937,158.68184388995724,false
262,no-pause-80,closed_loop,80,3957,3955,79.14,10.13772933493965,21.139544495312293,27.394547011735995,46.95062404651253,true
263,no-pause-80,open_loop,80,3970,3968,79.4,16.176464970489178,45.59012027246354,75.62721968372352,117.96656130974588,true
263,no-pause-80,closed_loop,80,3955,3955,79.1,10.222294251361745,21.349396455436363,28.473568364875973,40.542134655072005,true
264,no-pause-80,open_loop,80,4060,4058,81.2,17.559475405600097,56.135672184485884,78.79851554783818,112.99902979632316,true
264,no-pause-80,closed_loop,80,3952,3952,79.04,10.382061485081067,21.76068341304199,27.88108361909508,42.014017322377185,true
265,no-pause-80,open_loop,80,3941,3939,78.82,17.599569140824315,62.83519457300281,93.81534373242175,134.9216196191701,true
265,no-pause-80,closed_loop,80,3953,3952,79.06,10.066896282114612,22.488794516058988,29.298964256318868,40.38619749544887,true
266,no-pause-80,open_loop,80,3982,3978,79.64,16.963209651741636,53.85846885299361,73.97101602335897,100.97433871144312,true
266,no-pause-80,closed_loop,80,3954,3954,79.08,10.043917808901824,21.350252752396045,28.5835256330829,45.84650905548915,true
267,no-pause-80,open_loop,80,3984,3984,79.68,16.874549205676885,54.59793345052094,83.2522424919589,126.71087013010037,true
267,no-pause-80,closed_loop,80,3959,3959,79.18,10.06133746534033,20.293053687739302,26.92730824582395,42.61410832346155,true
268,no-pause-80,open_loop,80,3920,3918,78.4,16.335543096422043,49.870875939806865,69.46764817955409,95.7871162927404,true
268,no-pause-80,closed_loop,80,3954,3953,79.08,10.169992021219514,21.622377657498873,27.58392301169806,39.88399401737115,true
269,no-pause-80,open_loop,80,4041,4041,80.82,17.07030315436714,54.31726253027591,77.45375571947079,110.03474291128805,true
269,no-pause-80,closed_loop,80,3960,3958,79.2,10.159533470017777,19.94330711465591,25.851012252074725,37.77868226485225,true
270,no-pause-80,open_loop,80,4003,3995,80.06,16.091182628450042,50.22023731421723,69.51917964287713,93.9125546632713,true
270,no-pause-80,closed_loop,80,3956,3956,79.12,10.037806521948369,21.645927190103976,29.55011679204472,40.90632009757246,true
271,no-pause-80,open_loop,80,4019,4017,80.38,16.252912471527452,51.578125383424776,89.54256419738886,157.73694189734852,true
271,no-pause-80,closed_loop,80,3954,3953,79.08,10.180685147548502,21.412116636362043,27.000398092637624,36.95857548455024,true
272,no-pause-80,open_loop,80,4008,4006,80.16,16.551109666263073,50.20572277410611,77.34663022027235,119.56688740572281,true
272,no-pause-80,closed_loop,80,3961,3959,79.22,10.037759650273074,20.279317397529667,26.59274208568968,37.4866745555737,true
273,no-pause-80,open_loop,80,3983,3982,79.66,16.309586103823676,50.79187826726775,69.82248784560943,101.412534363335,true
273,no-pause-80,closed_loop,80,3954,3953,79.08,10.217387052256527,21.6855780775295,27.36958306505403,39.01882385608042,true
274,no-pause-80,open_loop,80,3882,3880,77.64,16.287763469888887,50.98286368930712,72.91108673316194,95.16616640556822,true
274,no-pause-80,closed_loop,80,3954,3953,79.08,10.179583708115388,21.49958668900217,28.5401112539912,43.35092685148993,true
275,no-pause-80,open_loop,80,4008,4008,80.16,17.166157247658703,62.96398488217528,96.45602696084461,146.95292658633116,true
275,no-pause-80,closed_loop,80,3958,3956,79.16,10.072737758378935,20.679729230287194,26.479101844815887,38.87021157608979,true
276,no-pause-80,open_loop,80,4027,4027,80.54,17.804784821288195,58.23975325693391,86.90887883831965,120.16670982732103,true
276,no-pause-80,closed_loop,80,3951,3950,79.02,10.310169953256263,21.873283243483456,28.773173577828857,48.34544415228447,true
277,no-pause-80,open_loop,80,3924,3924,78.48,17.32797924010083,60.42414086403005,95.41822400606907,120.07387785281753,true
277,no-pause-80,closed_loop,80,3959,3959,79.18,9.850519383893698,20.49185864890387,27.83237232893225,39.522551963054866,true
278,no-pause-80,open_loop,80,4062,4059,81.24,17.643067177159537,67.04685720870111,100.68848921702738,173.77805547920798,false
278,no-pause-80,closed_loop,80,3948,3947,78.96,10.22137189856221,22.823729458847083,29.98223636613693,49.54294993398071,true
279,no-pause-80,open_loop,80,4042,4042,80.84,17.389063802183955,52.26572675324496,79.38167957530823,127.90825034064073,true
279,no-pause-80,closed_loop,80,3961,3960,79.22,9.890665282178816,20.61019313982979,26.475599518093077,38.62933278807759,true
280,no-pause-80,open_loop,80,3959,3959,79.18,16.914910055205837,52.62462199048605,74.6836986079361,101.84417070228847,true
280,no-pause-80,closed_loop,80,3951,3950,79.02,10.458600544807268,21.796423141247942,27.78594139888446,40.644198803885956,true
281,no-pause-80,open_loop,80,4051,4049,81.02,17.39676802858594,64.8217127984608,95.90868804238198,140.22875392479546,true
281,no-pause-80,closed_loop,80,3960,3958,79.2,9.973478455496661,20.771256128940877,27.925195130432257,51.61516977089195,true
282,no-pause-80,open_loop,80,4045,4045,80.9,17.74572393282324,64.48485986946616,98.69276483631984,131.1756406436034,true
282,no-pause-80,closed_loop,80,3954,3953,79.08,10.17601897604618,21.35168725087169,28.83346106038516,41.8121368611246,true
283,no-pause-80,open_loop,80,3926,3922,78.52,16.83455914374099,58.440637935404084,87.0173951018296,131.9199692152324,true
283,no-pause-80,closed_loop,80,3956,3955,79.12,10.022767012946133,21.656206469531753,29.752922575440607,42.15836754858174,true
284,no-pause-80,open_loop,80,4043,4040,80.86,16.359068644276704,55.98393874368776,90.98531974754587,116.0038106760112,true
284,no-pause-80,closed_loop,80,3952,3951,79.04,9.992320823082991,21.825574230715574,30.10513490629819,40.5949423753118,true
285,no-pause-80,open_loop,80,3962,3962,79.24,17.768059356043523,61.788400807748985,86.81646454399743,121.07094012897869,true
285,no-pause-80,closed_loop,80,3955,3954,79.1,10.140596944635035,21.116011174170126,27.566340573030175,42.736508145419066,true
286,no-pause-80,open_loop,80,3948,3947,78.96,15.99304878714247,48.262037811822665,69.98367361464261,93.08553529897108,true
286,no-pause-80,closed_loop,80,3948,3948,78.96,10.306168281676946,22.69868418322585,32.795857867353334,57.463685150723904,true
287,no-pause-80,open_loop,80,4015,4015,80.3,17.30967270613837,54.52552045624179,73.99766038063171,135.181048117538,true
287,no-pause-80,closed_loop,80,3950,3947,79,10.290818752910127,22.492643245008367,29.625265986476734,40.704204169982404,true
288,no-pause-80,open_loop,80,3932,3930,78.64,16.041172033641487,50.1289399265188,68.80005336452814,90.14656636200016,true
288,no-pause-80,closed_loop,80,3955,3954,79.1,10.169005019666656,21.09104292214579,27.796238919625466,50.94153327938693,true
289,no-pause-80,open_loop,80,4115,4115,82.3,17.37640611110328,53.14151954951376,73.26162188717535,97.75576281602844,true
289,no-pause-80,closed_loop,80,3950,3949,79,10.260950668358419,21.873498155782727,28.836225660219498,38.539292683541134,true
290,no-pause-80,open_loop,80,3948,3945,78.96,16.86166534414224,62.483846049050044,101.87564111784741,133.9605140263884,false
290,no-pause-80,closed_loop,80,3955,3954,79.1,10.14010818089082,21.385150871770747,29.73369940183693,48.290732283028774,true
291,no-pause-80,open_loop,80,4099,4097,81.98,18.309495919609617,54.21383974444325,81.8823048633385,141.1534357447872,true
291,no-pause-80,closed_loop,80,3956,3956,79.12,10.042769073013915,21.236527925822884,28.907922300568316,39.31421642271016,true
292,no-pause-80,open_loop,80,3995,3994,79.9,16.40718501086667,52.94667312360252,75.11196870996719,114.81838661481015,true
292,no-pause-80,closed_loop,80,3955,3955,79.1,10.148448495790944,20.80428819311419,27.13458018782694,42.26716257915541,true
293,no-pause-80,open_loop,80,4070,4070,81.4,17.209583637755713,52.637686325580944,74.8203061375898,108.5529066451636,true
293,no-pause-80,closed_loop,80,3955,3955,79.1,10.10742927649153,21.4101738367317,27.67931041378324,45.02207441184146,true
294,no-pause-80,open_loop,80,4067,4067,81.34,17.23180320877691,53.6089410932982,73.62983595068908,95.32963059697795,true
294,no-pause-80,closed_loop,80,3956,3955,79.12,10.120112100739789,21.29759733418905,28.575922025929685,37.734497606965306,true
295,no-pause-80,open_loop,80,4033,4032,80.66,17.466605291432643,58.72814973651475,75.00426097249147,105.21818164873912,true
295,no-pause-80,closed_loop,80,3957,3957,79.14,10.033844024284917,21.314074898886247,28.78822727035913,51.533149431892525,true
296,no-pause-80,open_loop,80,3924,3921,78.48,16.655825990925223,53.681445801594236,75.7574374655087,98.57900707530644,true
296,no-pause-80,closed_loop,80,3953,3952,79.06,10.203310203876754,21.266809291704703,28.276480644984986,45.12711790117828,true
297,no-pause-80,open_loop,80,3977,3977,79.54,16.82561219678246,55.7760588201636,81.63168945906364,105.19265405015176,true
297,no-pause-80,closed_loop,80,3955,3953,79.1,10.197040666957037,21.530163296289174,27.537976053194143,43.36439943403457,true
298,no-pause-80,open_loop,80,4087,4086,81.74,18.121875750664913,59.17788870484219,84.6836099245993,118.38733580748521,true
298,no-pause-80,closed_loop,80,3957,3956,79.14,10.125144201248986,21.04137957905914,28.129831077249037,42.34377881414548,true
299,no-pause-80,open_loop,80,4030,4029,80.6,17.284424659628712,54.056834227825675,78.20228497619792,109.96887355730723,true
299,no-pause-80,closed_loop,80,3953,3953,79.06,10.288004864913091,21.186225243014633,29.3310864805826,39.167273243328964,true
300,no-pause-80,open_loop,80,4064,4064,81.28,18.222167652082135,58.808801993203815,89.87117486719217,141.94071570654341,true
300,no-pause-80,closed_loop,80,3956,3955,79.12,10.136658216739306,20.937263420113595,27.208566867739137,40.02111106988741,true
301,no-pause-80,open_loop,80,3997,3992,79.94,16.669921765824256,52.36879818268062,86.21158249224754,111.99184430981404,true
301,no-pause-80,closed_loop,80,3954,3953,79.08,10.214272178782267,20.98697075016389,28.574910859115334,44.988235121742036,true
302,no-pause-80,open_loop,80,4023,4023,80.46,18.028399426242686,56.0743968022507,71.78972945774876,102.16493441971761,true
302,no-pause-80,closed_loop,80,3954,3953,79.08,10.018220202990051,22.20451296421379,29.35389728703194,42.72196551595698,true
303,no-pause-80,open_loop,80,3964,3964,79.28,16.45902976221987,55.643125146954844,82.69921595910273,149.43330069856893,true
303,no-pause-80,closed_loop,80,3953,3952,79.06,10.193781527614192,21.67581136631634,30.744055824849056,52.15467563258062,true
304,no-pause-80,open_loop,80,4041,4040,80.82,18.401212621683953,60.23616358994332,97.29000104668376,186.19333332198948,true
304,no-pause-80,closed_loop,80,3960,3958,79.2,10.160475764831062,20.289832801952798,27.29863999222289,44.04684389457543,true
305,no-pause-80,open_loop,80,4007,4005,80.14,17.156618212473404,52.081487465919054,68.92559493123554,107.37424444594217,true
305,no-pause-80,closed_loop,80,3950,3950,79,10.213509968682047,21.567215190087154,28.757533431509728,44.38299798469234,true
306,no-pause-80,open_loop,80,4020,4018,80.4,17.69239274829306,55.01190452824085,71.91657659161501,99.25566559511572,true
306,no-pause-80,closed_loop,80,3960,3958,79.2,10.166192408509232,20.67893101401387,26.355315848224564,43.51969109081983,true
307,no-pause-80,open_loop,80,3994,3994,79.88,17.0137573185566,54.09645431233366,81.58179606554586,107.70200747604758,true
307,no-pause-80,closed_loop,80,3954,3954,79.08,10.03502914832643,21.413212156527152,27.90148915786267,40.716802029179235,true
308,no-pause-80,open_loop,80,4060,4060,81.2,16.393999911742867,54.7381559212954,80.2405471819111,122.86577774472971,true
308,no-pause-80,closed_loop,80,3964,3963,79.28,9.888837294616678,19.81633223091194,25.790387486864347,39.362886396891554,true
309,no-pause-80,open_loop,80,3880,3874,77.6,16.465682390909933,50.44054085035168,69.680625291061,106.44273138798235,true
309,no-pause-80,closed_loop,80,3953,3953,79.06,10.079365534133103,21.960661098972196,27.935432867212512,39.91862140167359,true
310,no-pause-80,open_loop,80,3961,3959,79.22,16.06856969315413,47.24638739235161,65.12342861014622,83.36472248212522,true
310,no-pause-80,closed_loop,80,3958,3957,79.16,9.985154201640398,20.96926043035637,28.33037159423111,42.46148069168703,true
311,no-pause-80,open_loop,80,4011,4007,80.22,18.46138390897977,63.69542157804244,100.21130901906145,155.16962091672394,false
311,no-pause-80,closed_loop,80,3955,3954,79.1,10.162290594602382,20.66292955177778,28.306342828596826,39.2878111071841,true
312,no-pause-80,open_loop,80,3960,3959,79.2,16.756744473481376,58.139282586518675,102.64559692134208,161.38920760209658,false
312,no-pause-80,closed_loop,80,3956,3956,79.12,10.105831717322872,21.242665801481053,28.945801928864967,42.830133109582675,true
313,no-pause-80,open_loop,80,3951,3949,79.02,16.302524033959344,54.696889919385285,77.65888117500435,104.99019515814143,true
313,no-pause-80,closed_loop,80,3960,3959,79.2,10.078010416109464,20.145121813882724,26.387995160479477,38.484342252719216,true
314,no-pause-80,open_loop,80,3916,3916,78.32,16.260264288321196,53.8742584382926,75.54460221857153,108.66407949357017,true
314,no-pause-80,closed_loop,80,3963,3961,79.26,9.878560098986782,20.241549550075433,27.386177653628692,33.99405702341028,true
315,no-pause-80,open_loop,80,3921,3920,78.42,16.261989983806416,54.92622107802163,73.68029842070246,115.81813927752228,true
315,no-pause-80,closed_loop,80,3954,3954,79.08,10.207865615331684,21.538694249724358,28.766813458074466,44.98657502476999,true
316,no-pause-80,open_loop,80,4041,4041,80.82,17.74405502812442,59.51465202196414,83.27784983014863,120.70113083603064,true
316,no-pause-80,closed_loop,80,3947,3946,78.94,10.432616292519015,22.507361654701526,28.49660995072918,65.24439023821105,true
317,no-pause-80,open_loop,80,4007,4006,80.14,16.414183665139717,64.52935556307057,94.30495057592634,127.27553891811112,true
317,no-pause-80,closed_loop,80,3958,3956,79.16,9.971425370582438,20.96036167418788,27.81286162167089,42.035053321755186,true
318,no-pause-80,open_loop,80,4076,4076,81.52,17.51370198820223,65.00696653799241,107.11375365996355,142.314781103727,false
318,no-pause-80,closed_loop,80,3950,3950,79,10.245290854487394,22.502906913468905,29.941350743238218,50.05754479501411,true
