scenario,repeat,policy,fieldAccuracy,wholeAccuracy,longAccuracy,criticalAccuracy,approved,falseApproval
mixed-correlated,163,joint-long-schema,0.9947897843633298,0.945,0.8899253731343284,0.9941666666666666,0,0
mixed-correlated,164,field-average,0.9940314200890649,0.9463333333333334,0.901980198019802,0.9945,1,1
mixed-correlated,164,whole-call,0.9940314200890649,0.9463333333333334,0.901980198019802,0.9945,0,0
mixed-correlated,164,joint-long-schema,0.9940314200890649,0.9463333333333334,0.901980198019802,0.9945,0,0
mixed-correlated,165,field-average,0.9943905397210431,0.954,0.9120458891013384,0.9935,1,0
mixed-correlated,165,whole-call,0.9943905397210431,0.954,0.9120458891013384,0.9935,1,0
mixed-correlated,165,joint-long-schema,0.9943905397210431,0.954,0.9120458891013384,0.9935,1,0
mixed-correlated,166,field-average,0.9948028673835125,0.9536666666666667,0.907981220657277,0.9953333333333333,1,0
mixed-correlated,166,whole-call,0.9948028673835125,0.9536666666666667,0.907981220657277,0.9953333333333333,1,0
mixed-correlated,166,joint-long-schema,0.9948028673835125,0.9536666666666667,0.907981220657277,0.9953333333333333,1,0
mixed-correlated,167,field-average,0.9956551214100826,0.9603333333333334,0.9170779861796644,0.9955,1,0
mixed-correlated,167,whole-call,0.9956551214100826,0.9603333333333334,0.9170779861796644,0.9955,1,0
mixed-correlated,167,joint-long-schema,0.9956551214100826,0.9603333333333334,0.9170779861796644,0.9955,1,0
mixed-correlated,168,field-average,0.994866966346738,0.9516666666666667,0.912630579297246,0.9948333333333333,1,0
mixed-correlated,168,whole-call,0.994866966346738,0.9516666666666667,0.912630579297246,0.9948333333333333,1,0
mixed-correlated,168,joint-long-schema,0.994866966346738,0.9516666666666667,0.912630579297246,0.9948333333333333,1,0
mixed-correlated,169,field-average,0.9936395126612518,0.9456666666666667,0.9026465028355387,0.9933333333333333,1,1
mixed-correlated,169,whole-call,0.9936395126612518,0.9456666666666667,0.9026465028355387,0.9933333333333333,0,0
mixed-correlated,169,joint-long-schema,0.9936395126612518,0.9456666666666667,0.9026465028355387,0.9933333333333333,0,0
mixed-correlated,170,field-average,0.9938476100331283,0.9453333333333334,0.9064171122994652,0.993,1,1
mixed-correlated,170,whole-call,0.9938476100331283,0.9453333333333334,0.9064171122994652,0.993,0,0
mixed-correlated,170,joint-long-schema,0.9938476100331283,0.9453333333333334,0.9064171122994652,0.993,0,0
mixed-correlated,171,field-average,0.9929311969839774,0.939,0.897737556561086,0.9943333333333333,1,1
mixed-correlated,171,whole-call,0.9929311969839774,0.939,0.897737556561086,0.9943333333333333,0,0
mixed-correlated,171,joint-long-schema,0.9929311969839774,0.939,0.897737556561086,0.9943333333333333,0,0
mixed-correlated,172,field-average,0.9938318970605595,0.9453333333333334,0.9014869888475836,0.9935,1,1
mixed-correlated,172,whole-call,0.9938318970605595,0.9453333333333334,0.9014869888475836,0.9935,0,0
mixed-correlated,172,joint-long-schema,0.9938318970605595,0.9453333333333334,0.9014869888475836,0.9935,0,0
mixed-correlated,173,field-average,0.9937906920665541,0.949,0.9036827195467422,0.9958333333333333,1,1
mixed-correlated,173,whole-call,0.9937906920665541,0.949,0.9036827195467422,0.9958333333333333,0,0
mixed-correlated,173,joint-long-schema,0.9937906920665541,0.949,0.9036827195467422,0.9958333333333333,0,0
mixed-correlated,174,field-average,0.9939729397293973,0.9506666666666667,0.9198813056379822,0.9935,1,0
mixed-correlated,174,whole-call,0.9939729397293973,0.9506666666666667,0.9198813056379822,0.9935,1,0
mixed-correlated,174,joint-long-schema,0.9939729397293973,0.9506666666666667,0.9198813056379822,0.9935,1,0
mixed-correlated,175,field-average,0.9942300647209672,0.949,0.9125840537944284,0.9946666666666667,1,1
mixed-correlated,175,whole-call,0.9942300647209672,0.949,0.9125840537944284,0.9946666666666667,0,0
mixed-correlated,175,joint-long-schema,0.9942300647209672,0.949,0.9125840537944284,0.9946666666666667,0,0
mixed-correlated,176,field-average,0.9950477326968974,0.9506666666666667,0.9062784349408554,0.995,1,0
mixed-correlated,176,whole-call,0.9950477326968974,0.9506666666666667,0.9062784349408554,0.995,1,0
mixed-correlated,176,joint-long-schema,0.9950477326968974,0.9506666666666667,0.9062784349408554,0.995,1,0
mixed-correlated,177,field-average,0.9945796193688268,0.949,0.9009433962264151,0.9946666666666667,1,1
mixed-correlated,177,whole-call,0.9945796193688268,0.949,0.9009433962264151,0.9946666666666667,0,0
mixed-correlated,177,joint-long-schema,0.9945796193688268,0.949,0.9009433962264151,0.9946666666666667,0,0
mixed-correlated,178,field-average,0.994823019503973,0.9486666666666667,0.9230769230769231,0.9936666666666667,1,1
mixed-correlated,178,whole-call,0.994823019503973,0.9486666666666667,0.9230769230769231,0.9936666666666667,0,0
mixed-correlated,178,joint-long-schema,0.994823019503973,0.9486666666666667,0.9230769230769231,0.9936666666666667,0,0
mixed-correlated,179,field-average,0.9946691848422079,0.953,0.9065510597302505,0.9933333333333333,1,0
mixed-correlated,179,whole-call,0.9946691848422079,0.953,0.9065510597302505,0.9933333333333333,1,0
mixed-correlated,179,joint-long-schema,0.9946691848422079,0.953,0.9065510597302505,0.9933333333333333,1,0
mixed-correlated,180,field-average,0.9943440268135025,0.946,0.9006381039197813,0.9945,1,1
mixed-correlated,180,whole-call,0.9943440268135025,0.946,0.9006381039197813,0.9945,0,0
mixed-correlated,180,joint-long-schema,0.9943440268135025,0.946,0.9006381039197813,0.9945,0,0
mixed-correlated,181,field-average,0.9951433025542631,0.9593333333333334,0.9416826003824091,0.9928333333333333,1,0
mixed-correlated,181,whole-call,0.9951433025542631,0.9593333333333334,0.9416826003824091,0.9928333333333333,1,0
mixed-correlated,181,joint-long-schema,0.9951433025542631,0.9593333333333334,0.9416826003824091,0.9928333333333333,1,0
mixed-correlated,182,field-average,0.9944874851013111,0.947,0.9005681818181818,0.9951666666666666,1,1
mixed-correlated,182,whole-call,0.9944874851013111,0.947,0.9005681818181818,0.9951666666666666,0,0
mixed-correlated,182,joint-long-schema,0.9944874851013111,0.947,0.9005681818181818,0.9951666666666666,0,0
mixed-correlated,183,field-average,0.9949727437916415,0.956,0.9254302103250478,0.9938333333333333,1,0
mixed-correlated,183,whole-call,0.9949727437916415,0.956,0.9254302103250478,0.9938333333333333,1,0
mixed-correlated,183,joint-long-schema,0.9949727437916415,0.956,0.9254302103250478,0.9938333333333333,1,0
mixed-correlated,184,field-average,0.9951565736566346,0.9526666666666667,0.9148325358851674,0.9951666666666666,1,0
mixed-correlated,184,whole-call,0.9951565736566346,0.9526666666666667,0.9148325358851674,0.9951666666666666,1,0
mixed-correlated,184,joint-long-schema,0.9951565736566346,0.9526666666666667,0.9148325358851674,0.9951666666666666,1,0
mixed-correlated,185,field-average,0.994808209137552,0.9513333333333334,0.9138576779026217,0.9948333333333333,1,0
mixed-correlated,185,whole-call,0.994808209137552,0.9513333333333334,0.9138576779026217,0.9948333333333333,1,0
mixed-correlated,185,joint-long-schema,0.994808209137552,0.9513333333333334,0.9138576779026217,0.9948333333333333,1,0
mixed-correlated,186,field-average,0.9952970591737111,0.954,0.9105461393596986,0.9958333333333333,1,0
mixed-correlated,186,whole-call,0.9952970591737111,0.954,0.9105461393596986,0.9958333333333333,1,0
mixed-correlated,186,joint-long-schema,0.9952970591737111,0.954,0.9105461393596986,0.9958333333333333,1,0
mixed-correlated,187,field-average,0.9940602064933449,0.9496666666666667,0.9006882989183874,0.9953333333333333,1,1
mixed-correlated,187,whole-call,0.9940602064933449,0.9496666666666667,0.9006882989183874,0.9953333333333333,0,0
mixed-correlated,187,joint-long-schema,0.9940602064933449,0.9496666666666667,0.9006882989183874,0.9953333333333333,0,0
mixed-correlated,188,field-average,0.99451122286275,0.944,0.8955938697318008,0.9951666666666666,1,1
mixed-correlated,188,whole-call,0.99451122286275,0.944,0.8955938697318008,0.9951666666666666,0,0
mixed-correlated,188,joint-long-schema,0.99451122286275,0.944,0.8955938697318008,0.9951666666666666,0,0
mixed-correlated,189,field-average,0.9943581654938122,0.9486666666666667,0.9100378787878788,0.9943333333333333,1,1
mixed-correlated,189,whole-call,0.9943581654938122,0.9486666666666667,0.9100378787878788,0.9943333333333333,0,0
mixed-correlated,189,joint-long-schema,0.9943581654938122,0.9486666666666667,0.9100378787878788,0.9943333333333333,0,0
mixed-correlated,190,field-average,0.9942434210526315,0.9486666666666667,0.9047619047619048,0.9943333333333333,1,1
mixed-correlated,190,whole-call,0.9942434210526315,0.9486666666666667,0.9047619047619048,0.9943333333333333,0,0
mixed-correlated,190,joint-long-schema,0.9942434210526315,0.9486666666666667,0.9047619047619048,0.9943333333333333,0,0
mixed-correlated,191,field-average,0.9945606694560669,0.9506666666666667,0.9115710253998118,0.9973333333333333,1,0
mixed-correlated,191,whole-call,0.9945606694560669,0.9506666666666667,0.9115710253998118,0.9973333333333333,1,0
mixed-correlated,191,joint-long-schema,0.9945606694560669,0.9506666666666667,0.9115710253998118,0.9973333333333333,1,0
mixed-correlated,192,field-average,0.9940620455647116,0.949,0.9013035381750466,0.9963333333333333,1,1
mixed-correlated,192,whole-call,0.9940620455647116,0.949,0.9013035381750466,0.9963333333333333,0,0
mixed-correlated,192,joint-long-schema,0.9940620455647116,0.949,0.9013035381750466,0.9963333333333333,0,0
mixed-correlated,193,field-average,0.9938679812432367,0.9483333333333334,0.9021237303785781,0.996,1,1
mixed-correlated,193,whole-call,0.9938679812432367,0.9483333333333334,0.9021237303785781,0.996,0,0
mixed-correlated,193,joint-long-schema,0.9938679812432367,0.9483333333333334,0.9021237303785781,0.996,0,0
mixed-correlated,194,field-average,0.9942542352801801,0.9493333333333334,0.9034038638454461,0.9956666666666667,1,1
mixed-correlated,194,whole-call,0.9942542352801801,0.9493333333333334,0.9034038638454461,0.9956666666666667,0,0
mixed-correlated,194,joint-long-schema,0.9942542352801801,0.9493333333333334,0.9034038638454461,0.9956666666666667,0,0
mixed-correlated,195,field-average,0.9939794945159752,0.945,0.8982584784601283,0.9958333333333333,1,1
mixed-correlated,195,whole-call,0.9939794945159752,0.945,0.8982584784601283,0.9958333333333333,0,0
mixed-correlated,195,joint-long-schema,0.9939794945159752,0.945,0.8982584784601283,0.9958333333333333,0,0
mixed-correlated,196,field-average,0.994073985394469,0.9463333333333334,0.9050751879699248,0.994,1,1
mixed-correlated,196,whole-call,0.994073985394469,0.9463333333333334,0.9050751879699248,0.994,0,0
mixed-correlated,196,joint-long-schema,0.994073985394469,0.9463333333333334,0.9050751879699248,0.994,0,0
mixed-correlated,197,field-average,0.993842965130456,0.9483333333333334,0.9125,0.9935,1,1
mixed-correlated,197,whole-call,0.993842965130456,0.9483333333333334,0.9125,0.9935,0,0
mixed-correlated,197,joint-long-schema,0.993842965130456,0.9483333333333334,0.9125,0.9935,0,0
mixed-correlated,198,field-average,0.9944870565675935,0.9446666666666667,0.891588785046729,0.9933333333333333,1,1
mixed-correlated,198,whole-call,0.9944870565675935,0.9446666666666667,0.891588785046729,0.9933333333333333,0,0
mixed-correlated,198,joint-long-schema,0.9944870565675935,0.9446666666666667,0.891588785046729,0.9933333333333333,0,0
mixed-correlated,199,field-average,0.9942137914578859,0.953,0.9169000933706816,0.9931666666666666,1,0
mixed-correlated,199,whole-call,0.9942137914578859,0.953,0.9169000933706816,0.9931666666666666,1,0
mixed-correlated,199,joint-long-schema,0.9942137914578859,0.953,0.9169000933706816,0.9931666666666666,1,0
mixed-correlated,200,field-average,0.9931566686080373,0.9403333333333334,0.8915555555555555,0.9933333333333333,1,1
mixed-correlated,200,whole-call,0.9931566686080373,0.9403333333333334,0.8915555555555555,0.9933333333333333,0,0
mixed-correlated,200,joint-long-schema,0.9931566686080373,0.9403333333333334,0.8915555555555555,0.9933333333333333,0,0
mixed-correlated,201,field-average,0.9949215423914366,0.9496666666666667,0.9037383177570093,0.9945,1,1
mixed-correlated,201,whole-call,0.9949215423914366,0.9496666666666667,0.9037383177570093,0.9945,0,0
mixed-correlated,201,joint-long-schema,0.9949215423914366,0.9496666666666667,0.9037383177570093,0.9945,0,0
mixed-correlated,202,field-average,0.9940645773979108,0.945,0.896421845574388,0.9933333333333333,1,1
mixed-correlated,202,whole-call,0.9940645773979108,0.945,0.896421845574388,0.9933333333333333,0,0
mixed-correlated,202,joint-long-schema,0.9940645773979108,0.945,0.896421845574388,0.9933333333333333,0,0
mixed-correlated,203,field-average,0.9943923569902682,0.946,0.8988970588235294,0.9948333333333333,1,1
mixed-correlated,203,whole-call,0.9943923569902682,0.946,0.8988970588235294,0.9948333333333333,0,0
mixed-correlated,203,joint-long-schema,0.9943923569902682,0.946,0.8988970588235294,0.9948333333333333,0,0
mixed-correlated,204,field-average,0.9932465026531597,0.9456666666666667,0.9004830917874396,0.993,1,1
mixed-correlated,204,whole-call,0.9932465026531597,0.9456666666666667,0.9004830917874396,0.993,0,0
mixed-correlated,204,joint-long-schema,0.9932465026531597,0.9456666666666667,0.9004830917874396,0.993,0,0
mixed-correlated,205,field-average,0.9944431237370736,0.948,0.9056776556776557,0.9951666666666666,1,1
mixed-correlated,205,whole-call,0.9944431237370736,0.948,0.9056776556776557,0.9951666666666666,0,0
mixed-correlated,205,joint-long-schema,0.9944431237370736,0.948,0.9056776556776557,0.9951666666666666,0,0
mixed-correlated,206,field-average,0.9946789212722216,0.9496666666666667,0.914018691588785,0.9928333333333333,1,1
mixed-correlated,206,whole-call,0.9946789212722216,0.9496666666666667,0.914018691588785,0.9928333333333333,0,0
mixed-correlated,206,joint-long-schema,0.9946789212722216,0.9496666666666667,0.914018691588785,0.9928333333333333,0,0
mixed-correlated,207,field-average,0.9936417585079327,0.9426666666666667,0.8930581613508443,0.992,1,1
mixed-correlated,207,whole-call,0.9936417585079327,0.9426666666666667,0.8930581613508443,0.992,0,0
mixed-correlated,207,joint-long-schema,0.9936417585079327,0.9426666666666667,0.8930581613508443,0.992,0,0
mixed-correlated,208,field-average,0.9944900208154769,0.949,0.9112825458052073,0.9946666666666667,1,1
mixed-correlated,208,whole-call,0.9944900208154769,0.949,0.9112825458052073,0.9946666666666667,0,0
mixed-correlated,208,joint-long-schema,0.9944900208154769,0.949,0.9112825458052073,0.9946666666666667,0,0
mixed-correlated,209,field-average,0.9943441636582431,0.949,0.9155722326454033,0.994,1,1
mixed-correlated,209,whole-call,0.9943441636582431,0.949,0.9155722326454033,0.994,0,0
mixed-correlated,209,joint-long-schema,0.9943441636582431,0.949,0.9155722326454033,0.994,0,0
mixed-correlated,210,field-average,0.9939642684693385,0.945,0.9,0.9955,1,1
mixed-correlated,210,whole-call,0.9939642684693385,0.945,0.9,0.9955,0,0
mixed-correlated,210,joint-long-schema,0.9939642684693385,0.945,0.9,0.9955,0,0
mixed-correlated,211,field-average,0.9943175020935519,0.9473333333333334,0.9124643196955281,0.9943333333333333,1,1
mixed-correlated,211,whole-call,0.9943175020935519,0.9473333333333334,0.9124643196955281,0.9943333333333333,0,0
mixed-correlated,211,joint-long-schema,0.9943175020935519,0.9473333333333334,0.9124643196955281,0.9943333333333333,0,0
mixed-correlated,212,field-average,0.9944943405511811,0.9516666666666667,0.9111111111111111,0.9935,1,0
mixed-correlated,212,whole-call,0.9944943405511811,0.9516666666666667,0.9111111111111111,0.9935,1,0
mixed-correlated,212,joint-long-schema,0.9944943405511811,0.9516666666666667,0.9111111111111111,0.9935,1,0
mixed-correlated,213,field-average,0.9942389326864767,0.9503333333333334,0.9155470249520153,0.9943333333333333,1,0
mixed-correlated,213,whole-call,0.9942389326864767,0.9503333333333334,0.9155470249520153,0.9943333333333333,1,0
mixed-correlated,213,joint-long-schema,0.9942389326864767,0.9503333333333334,0.9155470249520153,0.9943333333333333,1,0
mixed-correlated,214,field-average,0.9946456503429191,0.953,0.9211775878442545,0.9931666666666666,1,0
mixed-correlated,214,whole-call,0.9946456503429191,0.953,0.9211775878442545,0.9931666666666666,1,0
mixed-correlated,214,joint-long-schema,0.9946456503429191,0.953,0.9211775878442545,0.9931666666666666,1,0
mixed-correlated,215,field-average,0.9940387941685199,0.9423333333333334,0.894184938036225,0.9943333333333333,1,1
mixed-correlated,215,whole-call,0.9940387941685199,0.9423333333333334,0.894184938036225,0.9943333333333333,0,0
mixed-correlated,215,joint-long-schema,0.9940387941685199,0.9423333333333334,0.894184938036225,0.9943333333333333,0,0
mixed-correlated,216,field-average,0.9939577965893756,0.9496666666666667,0.9021113243761996,0.9943333333333333,1,1
mixed-correlated,216,whole-call,0.9939577965893756,0.9496666666666667,0.9021113243761996,0.9943333333333333,0,0
mixed-correlated,216,joint-long-schema,0.9939577965893756,0.9496666666666667,0.9021113243761996,0.9943333333333333,0,0
mixed-correlated,217,field-average,0.994878840869348,0.9553333333333334,0.9183467741935484,0.994,1,0
mixed-correlated,217,whole-call,0.994878840869348,0.9553333333333334,0.9183467741935484,0.994,1,0
mixed-correlated,217,joint-long-schema,0.994878840869348,0.9553333333333334,0.9183467741935484,0.994,1,0
mixed-correlated,218,field-average,0.995368677635588,0.9556666666666667,0.9216981132075471,0.9948333333333333,1,0
mixed-correlated,218,whole-call,0.995368677635588,0.9556666666666667,0.9216981132075471,0.9948333333333333,1,0
mixed-correlated,218,joint-long-schema,0.995368677635588,0.9556666666666667,0.9216981132075471,0.9948333333333333,1,0
mixed-correlated,219,field-average,0.9949048496009822,0.948,0.9031945788964182,0.9945,1,1
mixed-correlated,219,whole-call,0.9949048496009822,0.948,0.9031945788964182,0.9945,0,0
mixed-correlated,219,joint-long-schema,0.9949048496009822,0.948,0.9031945788964182,0.9945,0,0
mixed-correlated,220,field-average,0.9944209891435465,0.9503333333333334,0.9065776930409915,0.9948333333333333,1,0
mixed-correlated,220,whole-call,0.9944209891435465,0.9503333333333334,0.9065776930409915,0.9948333333333333,1,0
mixed-correlated,220,joint-long-schema,0.9944209891435465,0.9503333333333334,0.9065776930409915,0.9948333333333333,1,0
mixed-correlated,221,field-average,0.994810633648944,0.9493333333333334,0.9074975657254138,0.9938333333333333,1,1
mixed-correlated,221,whole-call,0.994810633648944,0.9493333333333334,0.9074975657254138,0.9938333333333333,0,0
mixed-correlated,221,joint-long-schema,0.994810633648944,0.9493333333333334,0.9074975657254138,0.9938333333333333,0,0
mixed-correlated,222,field-average,0.9942466085271318,0.9466666666666667,0.9082125603864735,0.9943333333333333,1,1
mixed-correlated,222,whole-call,0.9942466085271318,0.9466666666666667,0.9082125603864735,0.9943333333333333,0,0
mixed-correlated,222,joint-long-schema,0.9942466085271318,0.9466666666666667,0.9082125603864735,0.9943333333333333,0,0
mixed-correlated,223,field-average,0.9950661853188929,0.959,0.9159741458910434,0.9963333333333333,1,0
mixed-correlated,223,whole-call,0.9950661853188929,0.959,0.9159741458910434,0.9963333333333333,1,0
mixed-correlated,223,joint-long-schema,0.9950661853188929,0.959,0.9159741458910434,0.9963333333333333,1,0
mixed-correlated,224,field-average,0.9938699360341151,0.946,0.9022140221402214,0.9946666666666667,1,1
mixed-correlated,224,whole-call,0.9938699360341151,0.946,0.9022140221402214,0.9946666666666667,0,0
mixed-correlated,224,joint-long-schema,0.9938699360341151,0.946,0.9022140221402214,0.9946666666666667,0,0
mixed-correlated,225,field-average,0.9949195596951735,0.95,0.9077946768060836,0.9946666666666667,1,0
mixed-correlated,225,whole-call,0.9949195596951735,0.95,0.9077946768060836,0.9946666666666667,1,0
mixed-correlated,225,joint-long-schema,0.9949195596951735,0.95,0.9077946768060836,0.9946666666666667,1,0
mixed-correlated,226,field-average,0.9933730544747081,0.9463333333333334,0.8973384030418251,0.9938333333333333,1,1
mixed-correlated,226,whole-call,0.9933730544747081,0.9463333333333334,0.8973384030418251,0.9938333333333333,0,0
mixed-correlated,226,joint-long-schema,0.9933730544747081,0.9463333333333334,0.8973384030418251,0.9938333333333333,0,0
mixed-correlated,227,field-average,0.9942610745750093,0.945,0.9032901296111665,0.9945,1,1
mixed-correlated,227,whole-call,0.9942610745750093,0.945,0.9032901296111665,0.9945,0,0
mixed-correlated,227,joint-long-schema,0.9942610745750093,0.945,0.9032901296111665,0.9945,0,0
mixed-correlated,228,field-average,0.9938362016355425,0.9446666666666667,0.8988439306358381,0.9928333333333333,1,1
mixed-correlated,228,whole-call,0.9938362016355425,0.9446666666666667,0.8988439306358381,0.9928333333333333,0,0
mixed-correlated,228,joint-long-schema,0.9938362016355425,0.9446666666666667,0.8988439306358381,0.9928333333333333,0,0
mixed-correlated,229,field-average,0.99493408203125,0.955,0.9175769612711023,0.9945,1,0
mixed-correlated,229,whole-call,0.99493408203125,0.955,0.9175769612711023,0.9945,1,0
mixed-correlated,229,joint-long-schema,0.99493408203125,0.955,0.9175769612711023,0.9945,1,0
mixed-correlated,230,field-average,0.9938532110091743,0.946,0.9052319842053307,0.9935,1,1
mixed-correlated,230,whole-call,0.9938532110091743,0.946,0.9052319842053307,0.9935,0,0
mixed-correlated,230,joint-long-schema,0.9938532110091743,0.946,0.9052319842053307,0.9935,0,0
mixed-correlated,231,field-average,0.9948347107438017,0.9483333333333334,0.9101123595505618,0.9953333333333333,1,1
mixed-correlated,231,whole-call,0.9948347107438017,0.9483333333333334,0.9101123595505618,0.9953333333333333,0,0
mixed-correlated,231,joint-long-schema,0.9948347107438017,0.9483333333333334,0.9101123595505618,0.9953333333333333,0,0
mixed-correlated,232,field-average,0.9946541631824155,0.9493333333333334,0.9059590316573557,0.9935,1,1
mixed-correlated,232,whole-call,0.9946541631824155,0.9493333333333334,0.9059590316573557,0.9935,0,0
mixed-correlated,232,joint-long-schema,0.9946541631824155,0.9493333333333334,0.9059590316573557,0.9935,0,0
mixed-correlated,233,field-average,0.9952024958794443,0.954,0.9199632014719411,0.9958333333333333,1,0
mixed-correlated,233,whole-call,0.9952024958794443,0.954,0.9199632014719411,0.9958333333333333,1,0
mixed-correlated,233,joint-long-schema,0.9952024958794443,0.954,0.9199632014719411,0.9958333333333333,1,0
mixed-correlated,234,field-average,0.9947582634435126,0.9506666666666667,0.9073891625615763,0.9951666666666666,1,0
mixed-correlated,234,whole-call,0.9947582634435126,0.9506666666666667,0.9073891625615763,0.9951666666666666,1,0
mixed-correlated,234,joint-long-schema,0.9947582634435126,0.9506666666666667,0.9073891625615763,0.9951666666666666,1,0
mixed-correlated,235,field-average,0.9942066105622637,0.9486666666666667,0.9055712936732767,0.9946666666666667,1,1
mixed-correlated,235,whole-call,0.9942066105622637,0.9486666666666667,0.9055712936732767,0.9946666666666667,0,0
mixed-correlated,235,joint-long-schema,0.9942066105622637,0.9486666666666667,0.9055712936732767,0.9946666666666667,0,0
mixed-correlated,236,field-average,0.9939690350456073,0.9443333333333334,0.9035004730368968,0.9936666666666667,1,1
mixed-correlated,236,whole-call,0.9939690350456073,0.9443333333333334,0.9035004730368968,0.9936666666666667,0,0
mixed-correlated,236,joint-long-schema,0.9939690350456073,0.9443333333333334,0.9035004730368968,0.9936666666666667,0,0
mixed-correlated,237,field-average,0.9946502812423575,0.9503333333333334,0.9116504854368932,0.9946666666666667,1,0
mixed-correlated,237,whole-call,0.9946502812423575,0.9503333333333334,0.9116504854368932,0.9946666666666667,1,0
mixed-correlated,237,joint-long-schema,0.9946502812423575,0.9503333333333334,0.9116504854368932,0.9946666666666667,1,0
mixed-correlated,238,field-average,0.9944921922285438,0.95,0.9151398264223722,0.9948333333333333,1,0
mixed-correlated,238,whole-call,0.9944921922285438,0.95,0.9151398264223722,0.9948333333333333,1,0
mixed-correlated,238,joint-long-schema,0.9944921922285438,0.95,0.9151398264223722,0.9948333333333333,1,0
mixed-correlated,239,field-average,0.996202841744243,0.9613333333333334,0.9325095057034221,0.995,1,0
mixed-correlated,239,whole-call,0.996202841744243,0.9613333333333334,0.9325095057034221,0.995,1,0
mixed-correlated,239,joint-long-schema,0.996202841744243,0.9613333333333334,0.9325095057034221,0.995,1,0
mixed-correlated,240,field-average,0.9960390006093846,0.9613333333333334,0.9259962049335864,0.997,1,0
mixed-correlated,240,whole-call,0.9960390006093846,0.9613333333333334,0.9259962049335864,0.997,1,0
mixed-correlated,240,joint-long-schema,0.9960390006093846,0.9613333333333334,0.9259962049335864,0.997,1,0
mixed-correlated,241,field-average,0.9938901411792621,0.9493333333333334,0.9097674418604651,0.9948333333333333,1,1
mixed-correlated,241,whole-call,0.9938901411792621,0.9493333333333334,0.9097674418604651,0.9948333333333333,0,0
mixed-correlated,241,joint-long-schema,0.9938901411792621,0.9493333333333334,0.9097674418604651,0.9948333333333333,0,0
mixed-correlated,242,field-average,0.9958563535911602,0.9566666666666667,0.9201183431952663,0.9966666666666667,1,0
mixed-correlated,242,whole-call,0.9958563535911602,0.9566666666666667,0.9201183431952663,0.9966666666666667,1,0
mixed-correlated,242,joint-long-schema,0.9958563535911602,0.9566666666666667,0.9201183431952663,0.9966666666666667,1,0
mixed-correlated,243,field-average,0.9948416069911397,0.95,0.9117929050814957,0.9938333333333333,1,0
mixed-correlated,243,whole-call,0.9948416069911397,0.95,0.9117929050814957,0.9938333333333333,1,0
mixed-correlated,243,joint-long-schema,0.9948416069911397,0.95,0.9117929050814957,0.9938333333333333,1,0
mixed-correlated,244,field-average,0.9943809874723655,0.9496666666666667,0.9104330708661418,0.9941666666666666,1,1
mixed-correlated,244,whole-call,0.9943809874723655,0.9496666666666667,0.9104330708661418,0.9941666666666666,0,0
mixed-correlated,244,joint-long-schema,0.9943809874723655,0.9496666666666667,0.9104330708661418,0.9941666666666666,0,0
mixed-correlated,245,field-average,0.99625,0.9613333333333334,0.9341085271317829,0.9965,1,0
mixed-correlated,245,whole-call,0.99625,0.9613333333333334,0.9341085271317829,0.9965,1,0
mixed-correlated,245,joint-long-schema,0.99625,0.9613333333333334,0.9341085271317829,0.9965,1,0
mixed-correlated,246,field-average,0.9952010691289029,0.9583333333333334,0.9176470588235294,0.9953333333333333,1,0
mixed-correlated,246,whole-call,0.9952010691289029,0.9583333333333334,0.9176470588235294,0.9953333333333333,1,0
mixed-correlated,246,joint-long-schema,0.9952010691289029,0.9583333333333334,0.9176470588235294,0.9953333333333333,1,0
mixed-correlated,247,field-average,0.9939476885644769,0.953,0.9134524929444967,0.996,1,0
mixed-correlated,247,whole-call,0.9939476885644769,0.953,0.9134524929444967,0.996,1,0
mixed-correlated,247,joint-long-schema,0.9939476885644769,0.953,0.9134524929444967,0.996,1,0
mixed-correlated,248,field-average,0.9950151057401813,0.951,0.9144186046511628,0.9951666666666666,1,0
mixed-correlated,248,whole-call,0.9950151057401813,0.951,0.9144186046511628,0.9951666666666666,1,0
mixed-correlated,248,joint-long-schema,0.9950151057401813,0.951,0.9144186046511628,0.9951666666666666,1,0
mixed-correlated,249,field-average,0.9943744649627002,0.945,0.9087415946205571,0.9938333333333333,1,1
mixed-correlated,249,whole-call,0.9943744649627002,0.945,0.9087415946205571,0.9938333333333333,0,0
mixed-correlated,249,joint-long-schema,0.9943744649627002,0.945,0.9087415946205571,0.9938333333333333,0,0
mixed-correlated,250,field-average,0.995731343283582,0.9586666666666667,0.9260299625468165,0.995,1,0
mixed-correlated,250,whole-call,0.995731343283582,0.9586666666666667,0.9260299625468165,0.995,1,0
mixed-correlated,250,joint-long-schema,0.995731343283582,0.9586666666666667,0.9260299625468165,0.995,1,0
mixed-correlated,251,field-average,0.9947810437912418,0.947,0.9068901303538175,0.9958333333333333,1,1
mixed-correlated,251,whole-call,0.9947810437912418,0.947,0.9068901303538175,0.9958333333333333,0,0
mixed-correlated,251,joint-long-schema,0.9947810437912418,0.947,0.9068901303538175,0.9958333333333333,0,0
mixed-correlated,252,field-average,0.994765672550213,0.9503333333333334,0.9090909090909091,0.9936666666666667,1,0
mixed-correlated,252,whole-call,0.994765672550213,0.9503333333333334,0.9090909090909091,0.9936666666666667,1,0
mixed-correlated,252,joint-long-schema,0.994765672550213,0.9503333333333334,0.9090909090909091,0.9936666666666667,1,0
