repeat,scenario,mode,offered_rps,issued_requests,completed_by_window_end,achieved_rps,p50_ms,p95_ms,p99_ms,max_ms,slo_pass
3,rare-pause-80,closed_loop,80,3901,3900,78.02,10.007810058406903,21.424564650375032,33.57175159399412,410.4362097798621,true
4,rare-pause-80,open_loop,80,4000,3999,80,9.104820706412283,62.95259286274813,345.23260506820225,414.9166609726817,false
4,rare-pause-80,closed_loop,80,3894,3893,77.88,10.273954265685461,22.649307131650858,38.62788171521606,407.9023317875399,true
5,rare-pause-80,open_loop,80,4000,3977,80,9.258278295506898,166.33894034711557,373.9711093971273,422.38287939885777,false
5,rare-pause-80,closed_loop,80,3878,3876,77.56,9.747334519302967,21.73779836382164,366.86554137748317,420.08417406459193,false
6,rare-pause-80,open_loop,80,4000,3999,80,9.029893640748924,38.19564189068478,340.3793483528025,412.27043766934,false
6,rare-pause-80,closed_loop,80,3888,3888,77.76,10.348184139824298,22.968573951271537,39.509576397606,430.2094481926688,true
7,rare-pause-80,open_loop,80,4000,3992,80,9.141754174323069,121.5884332347996,368.6714272761528,430.9229289608047,false
7,rare-pause-80,closed_loop,80,3895,3890,77.9,9.952959480535355,21.87822140935168,49.04302218489465,421.9238353237488,true
8,rare-pause-80,open_loop,80,4000,3999,80,9.193435190776654,58.40038942850151,343.21457511236076,410.90918468269956,false
8,rare-pause-80,closed_loop,80,3897,3893,77.94,10.102845713881834,23.050935329207277,42.480745906812444,415.32497565654194,true
9,rare-pause-80,open_loop,80,4000,3970,80,9.254593232100888,120.60993737169338,361.2879732988622,411.93695161938376,false
9,rare-pause-80,closed_loop,80,3876,3866,77.52,10.238913564913673,22.092008059713407,357.041294787432,413.87887030683487,false
10,rare-pause-80,open_loop,80,4000,3999,80,9.187851026556018,52.617334509392094,330.7372655240688,414.66237662872663,false
10,rare-pause-80,closed_loop,80,3895,3895,77.9,10.018576062298962,22.390852282034757,40.476176694512105,409.2880153541046,true
11,rare-pause-80,open_loop,80,4000,3981,80,9.258936072581491,83.70210402166413,359.9666351475389,413.14347741288293,false
11,rare-pause-80,closed_loop,80,3890,3874,77.8,10.275925544912752,23.359810112080595,365.66831374619505,408.9247578425202,false
12,rare-pause-80,open_loop,80,4000,3999,80,9.184009262316977,41.25088106485782,337.37851355906605,408.1828312220023,false
12,rare-pause-80,closed_loop,80,3897,3897,77.94,10.125687102739903,22.391510164707142,36.49736158415908,412.3872490953436,true
13,rare-pause-80,open_loop,80,4000,3999,80,9.273996549520234,92.74921317511325,348.00635814428824,416.3062356718219,false
13,rare-pause-80,closed_loop,80,3894,3894,77.88,10.12376532923372,23.073845782477292,34.120881857772474,415.56841472050655,true
14,rare-pause-80,open_loop,80,4000,3983,80,9.332808816703619,169.08118061369169,360.5742614841729,412.93196582949895,false
14,rare-pause-80,closed_loop,80,3867,3866,77.34,10.155103533848887,23.909764576827,359.76434420865917,417.02153738378547,false
15,rare-pause-80,open_loop,80,4000,3999,80,9.191849333117716,72.74990646914739,354.18862192852976,431.917852844148,false
15,rare-pause-80,closed_loop,80,3895,3895,77.9,10.106267598559498,21.19134470307472,34.41700858056174,419.620598655747,true
16,rare-pause-80,open_loop,80,4000,3990,80,9.279553874119301,168.9073467462149,369.88879590915894,414.0507199757194,false
16,rare-pause-80,closed_loop,80,3863,3862,77.26,10.262473160331865,22.953616262479045,374.5983644757289,442.999506289485,false
17,rare-pause-80,open_loop,80,4000,3999,80,9.250397957763198,47.35550498703378,341.9600448184756,406.5600435023807,false
17,rare-pause-80,closed_loop,80,3897,3897,77.94,10.161723229848576,22.993317775610194,36.17857505224674,410.2894293531317,true
18,rare-pause-80,open_loop,80,4000,3999,80,9.190369749856472,62.79461870001251,339.72725737147994,414.67589815788233,false
18,rare-pause-80,closed_loop,80,3897,3895,77.94,10.257206741942355,22.354959415908525,39.09721681582596,416.0364201882112,true
19,rare-pause-80,open_loop,80,4000,3982,80,9.259682589774457,169.8174463148971,370.9883045816605,419.7462014023513,false
19,rare-pause-80,closed_loop,80,3864,3864,77.28,10.15097653184057,22.664653510888456,362.63618391363707,411.14315127945156,false
20,rare-pause-80,open_loop,80,4000,4000,80,9.126925554508489,57.169794578403526,350.1547404921548,420.5140159886796,false
20,rare-pause-80,closed_loop,80,3894,3893,77.88,10.274806783840177,22.81704308637927,34.17557723743448,414.0747832668276,true
21,rare-pause-80,open_loop,80,4000,3999,80,9.089149712033759,35.82839725807935,331.4863635043803,408.1716276328734,false
21,rare-pause-80,closed_loop,80,3892,3891,77.84,10.338555111724418,22.264967141287343,36.36658408758376,421.04712743062555,true
22,rare-pause-80,open_loop,80,4000,3995,80,9.321686026909447,180.09021977204247,364.49201575879124,418.22847190538596,false
22,rare-pause-80,closed_loop,80,3856,3856,77.12,10.548246485501295,24.422346910741908,368.9125861625944,415.3548103670473,false
23,rare-pause-80,open_loop,80,4000,3985,80,9.249754534634121,160.8023562236922,362.38804172431264,412.6416265297521,false
23,rare-pause-80,closed_loop,80,3866,3863,77.32,10.453641222084116,22.226864481046505,363.83699398887256,423.62739625616086,false
24,rare-pause-80,open_loop,80,4000,3989,80,9.382286643824045,231.80691229130753,374.5884037048454,408.2242472399157,false
24,rare-pause-80,closed_loop,80,3863,3862,77.26,10.247094566675514,22.999112164656253,370.6076156139243,422.34274332678615,false
25,rare-pause-80,open_loop,80,4000,4000,80,9.101366710034199,81.95739569261787,341.096177189851,414.58224846149096,false
25,rare-pause-80,closed_loop,80,3897,3896,77.94,10.267871021693281,22.25016286175014,35.98767181328003,409.6606958501616,true
26,rare-pause-80,open_loop,80,4000,3999,80,9.100169749690394,27.553836049191887,327.1446522873921,416.61930769822357,false
26,rare-pause-80,closed_loop,80,3899,3898,77.98,10.243210012795316,21.541144494800392,32.31598226872302,415.61923734763695,true
27,rare-pause-80,open_loop,80,4000,3999,80,9.108630736845953,75.39017215097192,342.71292822815303,416.63679502797095,false
27,rare-pause-80,closed_loop,80,3895,3894,77.9,10.34012373879159,22.225634645859827,39.39360156920884,409.499047997615,true
28,rare-pause-80,open_loop,80,4000,3999,80,9.185161576591781,63.506229884471395,356.1747464179134,420.85907949767716,false
28,rare-pause-80,closed_loop,80,3894,3893,77.88,10.123086829356907,22.774795857716526,35.798183862960286,410.2176654879768,true
29,rare-pause-80,open_loop,80,4000,3989,80,9.096910189662594,71.53105497049546,342.52443229127675,411.0044717217461,false
29,rare-pause-80,closed_loop,80,3890,3878,77.8,10.494619227327348,22.870622562528297,376.23235178251707,417.62537494276694,false
30,rare-pause-80,open_loop,80,4000,3996,80,9.14285366814147,55.794670720610156,344.91155310517934,414.00100442958865,false
30,rare-pause-80,closed_loop,80,3893,3890,77.86,10.344127676238713,22.367419678030274,39.45847994358701,418.04519529950267,true
31,rare-pause-80,open_loop,80,4000,3979,80,9.209955761631136,183.35644068026522,371.02452118523433,411.779150676055,false
31,rare-pause-80,closed_loop,80,3863,3862,77.26,10.193562571763323,23.32346963667078,366.2179234075302,413.48367757496453,false
32,rare-pause-80,open_loop,80,4000,3999,80,8.980986256305187,84.54954095048015,344.9135021858383,426.7382534294811,false
32,rare-pause-80,closed_loop,80,3892,3890,77.84,10.296186531311832,22.19161824569892,41.1291475053913,410.92780703261815,true
33,rare-pause-80,open_loop,80,4000,3999,80,9.346485365538683,196.44729499380628,358.57236254690724,421.7913974482217,false
33,rare-pause-80,closed_loop,80,3866,3864,77.32,10.137232023833349,22.805092579998018,367.7908961692301,421.2508748669279,false
34,rare-pause-80,open_loop,80,4000,3982,80,9.381033254569047,139.19048187386215,375.10526100493735,414.3695017123355,false
34,rare-pause-80,closed_loop,80,3897,3881,77.94,10.058693201495771,22.774345471749257,367.7107363706964,414.7685779963358,false
35,rare-pause-80,open_loop,80,4000,3999,80,9.016476609947858,80.09597488417785,366.8647637502363,422.8241416984092,false
35,rare-pause-80,closed_loop,80,3890,3890,77.8,10.287003424473369,22.730093947855494,34.79390808379685,411.5273100527338,true
36,rare-pause-80,open_loop,80,4000,3993,80,9.31754430213914,169.47119142255542,362.69098391768784,412.28744437987916,false
36,rare-pause-80,closed_loop,80,3869,3869,77.38,10.236918665501435,22.263738924331847,356.460821488894,413.752287918207,false
37,rare-pause-80,open_loop,80,4000,3999,80,9.148614361591171,68.27038690949848,344.47860353131546,424.24372089149983,false
37,rare-pause-80,closed_loop,80,3892,3891,77.84,10.263868598874978,22.904224187215732,37.54759115494744,415.4616307043434,true
38,rare-pause-80,open_loop,80,4000,3999,80,9.202883907626529,29.353283787822875,339.7952165197021,407.2086990343523,false
38,rare-pause-80,closed_loop,80,3904,3904,78.08,10.066644937513047,20.61639676969935,31.48117306824861,405.5052711611643,true
39,rare-pause-80,open_loop,80,4000,3999,80,9.228786720879725,48.11640105074912,338.62205863324925,408.8536076985256,false
39,rare-pause-80,closed_loop,80,3898,3896,77.96,10.070758675055913,21.843516593442473,35.89423675529906,425.847745656436,true
40,rare-pause-80,open_loop,80,4000,3999,80,9.181440103209752,64.88890174347762,342.17082568985643,407.31591373090123,false
40,rare-pause-80,closed_loop,80,3896,3896,77.92,10.176438966052956,22.251955684783752,37.52767123283411,415.910648873898,true
41,rare-pause-80,open_loop,80,4000,4000,80,9.009443578386708,110.4342067616235,361.80283845402664,419.057660594317,false
41,rare-pause-80,closed_loop,80,3895,3895,77.9,10.272500227260025,22.218040650182957,34.84414231537812,421.43608220971873,true
42,rare-pause-80,open_loop,80,4000,3999,80,9.12532814883889,31.301904067167925,339.93399848397894,407.0228501301899,false
42,rare-pause-80,closed_loop,80,3895,3893,77.9,10.057590357449953,22.183623938064557,36.13795141281662,415.94786547269905,true
43,rare-pause-80,open_loop,80,4000,3988,80,9.170485064314562,137.47157864373003,359.9619799177235,412.03781838420036,false
43,rare-pause-80,closed_loop,80,3864,3864,77.28,10.097755927807157,23.668445660514408,356.87773690727045,412.3511143472715,false
44,rare-pause-80,open_loop,80,4000,4000,80,9.070151712337974,59.591492394789384,328.8857767858208,410.0684240306218,false
44,rare-pause-80,closed_loop,80,3896,3895,77.92,10.074200250750437,22.447247731804964,36.85632428007375,416.17045052410685,true
45,rare-pause-80,open_loop,80,4000,3999,80,9.089188919650041,73.7147937022346,343.25555911423,417.195075716234,false
45,rare-pause-80,closed_loop,80,3888,3887,77.76,10.397283334110398,22.733381192458182,41.673388710776635,433.82661016281054,true
46,rare-pause-80,open_loop,80,4000,3999,80,9.160171341072783,48.50034290363692,338.80199483100296,415.80882991759427,false
46,rare-pause-80,closed_loop,80,3895,3894,77.9,10.102608814835548,22.407651081615768,42.06304387190903,414.0320304968882,true
47,rare-pause-80,open_loop,80,4000,3995,80,9.11792051206612,172.69072133422014,362.3291302214275,408.7444754162607,false
47,rare-pause-80,closed_loop,80,3864,3863,77.28,10.299091772481916,23.64132580333353,364.9978427467613,423.8794435419768,false
48,rare-pause-80,open_loop,80,4000,3979,80,9.438386005396751,142.59033280096628,346.83302968946373,413.3246430012732,false
48,rare-pause-80,closed_loop,80,3866,3862,77.32,10.322469285471016,23.741929268289823,351.70211299853327,413.89482682207745,false
49,rare-pause-80,open_loop,80,4000,3999,80,9.165475130837876,86.96990734546489,340.32724467920343,408.02922187118384,false
49,rare-pause-80,closed_loop,80,3897,3897,77.94,10.096470361488173,21.72544479017961,49.10556757545419,409.40578325506794,true
50,rare-pause-80,open_loop,80,4000,4000,80,9.142642384504143,57.83962869284005,344.05010959035644,407.70583409988467,false
50,rare-pause-80,closed_loop,80,3896,3893,77.92,10.154873926512664,22.145122441223066,35.17206790302953,423.1134309199115,true
51,rare-pause-80,open_loop,80,4000,4000,80,9.27120902849856,207.72710676354473,377.6566515964514,412.807379512873,false
51,rare-pause-80,closed_loop,80,3867,3866,77.34,10.122482290942571,22.87683978126006,347.8680544681629,422.50590081426344,false
52,rare-pause-80,open_loop,80,4000,3985,80,9.296985309767479,179.73889202814462,362.0353827879371,412.23426514654784,false
52,rare-pause-80,closed_loop,80,3869,3866,77.38,10.39454997746725,22.75456356941868,359.1722055010032,437.57726670119155,false
53,rare-pause-80,open_loop,80,4000,3987,80,9.288224942607485,91.56420489033553,356.6507344173406,415.45570385135943,false
53,rare-pause-80,closed_loop,80,3899,3887,77.98,10.076312949160638,21.90252487583348,350.9063288521065,414.10977679893404,false
54,rare-pause-80,open_loop,80,4000,3999,80,9.129303637288103,87.0228884828357,343.100242161574,413.7230343826741,false
54,rare-pause-80,closed_loop,80,3895,3894,77.9,10.307631390314782,22.585520041415293,34.09608934114294,409.28141844032507,true
55,rare-pause-80,open_loop,80,4000,3976,80,9.169778376584873,143.8823713870952,361.74210240631874,415.6283010350744,false
55,rare-pause-80,closed_loop,80,3866,3864,77.32,10.142373267624862,22.780304395375424,359.8635690180017,424.1847413428841,false
56,rare-pause-80,open_loop,80,4000,4000,80,9.10383738168457,63.54898624580528,340.981351803086,416.16448381631926,false
56,rare-pause-80,closed_loop,80,3896,3896,77.92,10.104965225189517,21.474468799697206,31.569819641605136,421.17569755301156,true
57,rare-pause-80,open_loop,80,4000,3996,80,9.181705138173129,174.6911834504317,362.2903223941248,417.9333631262343,false
57,rare-pause-80,closed_loop,80,3871,3869,77.42,10.116100827177434,22.33326382861378,358.3162245493877,414.4876542958227,false
58,rare-pause-80,open_loop,80,4000,4000,80,9.111096775181068,69.83535252876027,343.1570504726733,413.5993752204631,false
58,rare-pause-80,closed_loop,80,3897,3896,77.94,10.100260725572298,22.56115467440395,39.69995864995144,409.06302116987354,true
59,rare-pause-80,open_loop,80,4000,3993,80,9.230809613749443,165.70053596131766,359.96944801326026,414.2001766539979,false
59,rare-pause-80,closed_loop,80,3872,3872,77.44,9.98132841392362,20.607389138123835,370.194277610899,413.677071325219,false
60,rare-pause-80,open_loop,80,4000,3982,80,9.103889521138626,78.63454805170477,352.63675094096106,413.49691522443027,false
60,rare-pause-80,closed_loop,80,3890,3874,77.8,10.343240439975489,23.67104019695398,372.65464466492995,434.79108675614407,false
61,rare-pause-80,open_loop,80,4000,3999,80,9.202073042848497,30.384130935006397,326.7145159072679,408.2928894758152,false
61,rare-pause-80,closed_loop,80,3890,3888,77.8,10.319238011703419,22.90169122099178,38.87983884712594,427.2901656680042,true
62,rare-pause-80,open_loop,80,4000,3999,80,9.053118352687306,46.57176168808655,339.94065440825216,406.9310198657149,false
62,rare-pause-80,closed_loop,80,3904,3904,78.08,9.984777426892833,21.999767900611914,33.027168486398295,413.0887443927422,true
63,rare-pause-80,open_loop,80,4000,3996,80,9.393219900528493,181.54889658469983,361.12305687734624,412.0520440567634,false
63,rare-pause-80,closed_loop,80,3856,3856,77.12,10.370358797437802,24.460685012756585,369.25791769434727,422.7985517965135,false
64,rare-pause-80,open_loop,80,4000,3987,80,9.236466569615004,39.29947387825814,340.52357523925457,411.6656910188394,false
64,rare-pause-80,closed_loop,80,3893,3881,77.86,10.09148235363682,22.427006224388606,378.330040510682,428.802850541324,false
65,rare-pause-80,open_loop,80,4000,3998,80,9.117133485880913,85.16614173752168,356.6020276038762,420.8452642646189,false
65,rare-pause-80,closed_loop,80,3897,3897,77.94,10.16942157849553,21.957279710106377,33.228142997531904,415.3361230281589,true
66,rare-pause-80,open_loop,80,4000,3973,80,9.281500977151154,152.5218761607648,368.45776139202644,425.0725040991965,false
66,rare-pause-80,closed_loop,80,3868,3867,77.36,10.036047866413355,21.671848999474605,373.93110135517054,420.2184734661787,false
67,rare-pause-80,open_loop,80,4000,3989,80,9.214728803352045,160.6836127651186,364.9193434211338,408.795912933645,false
67,rare-pause-80,closed_loop,80,3859,3859,77.18,10.438817432092037,23.943114412377327,344.4980386856914,422.39673068216507,false
68,rare-pause-80,open_loop,80,4000,3999,80,9.118913353850076,76.0910246423955,345.13829213876306,412.2684801166688,false
68,rare-pause-80,closed_loop,80,3890,3889,77.8,10.460729461807205,22.849341050758085,38.02367660530581,410.519297815601,true
69,rare-pause-80,open_loop,80,4000,4000,80,9.159267624887434,44.406243792764144,337.3822843055241,418.65316215843995,false
69,rare-pause-80,closed_loop,80,3895,3895,77.9,10.09836570815969,23.119827517053636,35.92898056463673,414.9063218000738,true
70,rare-pause-80,open_loop,80,4000,3998,80,9.438789539621212,197.5308764954898,359.6759464275492,415.5065992597083,false
70,rare-pause-80,closed_loop,80,3865,3864,77.3,10.214497853361536,23.12426794078783,377.57854285533904,428.77734540479287,false
71,rare-pause-80,open_loop,80,4000,3999,80,9.232143720455497,57.943104848091025,353.79827848965215,424.43649411865044,false
71,rare-pause-80,closed_loop,80,3891,3891,77.82,10.264244126759877,22.877692910413316,38.00581544309898,431.0124996193081,true
72,rare-pause-80,open_loop,80,4000,3978,80,9.329926037858968,147.1388536744198,362.20794423439656,411.6650256158391,false
72,rare-pause-80,closed_loop,80,3860,3860,77.2,10.320141281408723,22.878507552750307,366.3877164000951,418.1979779775793,false
73,rare-pause-80,open_loop,80,4000,3992,80,9.263188966542657,173.76048528786487,365.416201730357,419.21572771458887,false
73,rare-pause-80,closed_loop,80,3866,3864,77.32,10.150765576867343,22.423190699460974,374.7188174467374,429.51634130837556,false
74,rare-pause-80,open_loop,80,4000,3991,80,9.02248649385001,70.88761181924201,343.850123373777,418.7385366720555,false
74,rare-pause-80,closed_loop,80,3898,3888,77.96,10.045599617158587,22.393308241807972,359.25548839864496,408.71908583805634,false
75,rare-pause-80,open_loop,80,4000,3999,80,9.19558127700293,178.55401901977893,363.6604122249846,411.94639312773506,false
75,rare-pause-80,closed_loop,80,3865,3865,77.3,10.326240302596489,23.242077176470048,363.424558591767,408.93632935937785,false
76,rare-pause-80,open_loop,80,4000,3999,80,9.065675724501489,55.688137773249764,347.70959137540194,417.13245472009294,false
76,rare-pause-80,closed_loop,80,3898,3897,77.96,10.134148811204795,22.368773652917298,34.07059009441582,420.852018294976,true
77,rare-pause-80,open_loop,80,4000,4000,80,9.152494476422362,91.35937670186468,339.5893003035926,407.05039946357283,false
77,rare-pause-80,closed_loop,80,3895,3895,77.9,10.136981617919446,23.09525008804485,37.27088569165062,422.0829494268546,true
78,rare-pause-80,open_loop,80,4000,3981,80,9.198473564072629,172.90594705978583,363.1305184157827,411.95052016776026,false
78,rare-pause-80,closed_loop,80,3864,3864,77.28,10.254574914153636,23.033012982930813,373.30573127207754,421.7928334932367,false
79,rare-pause-80,open_loop,80,4000,3988,80,9.329629160973127,159.51566058878234,351.3241659444029,405.3965637971269,false
79,rare-pause-80,closed_loop,80,3858,3856,77.16,10.27308128128061,23.909294308592507,367.20288492547115,431.10125350629096,false
80,rare-pause-80,open_loop,80,4000,3996,80,9.42683526687324,143.94137314876934,361.5236034487534,416.30216139858385,false
80,rare-pause-80,closed_loop,80,3864,3864,77.28,10.262788591559001,22.913282430141408,382.3081947741739,422.04678724666155,false
81,rare-pause-80,open_loop,80,4000,4000,80,9.29333800276072,51.59866842178235,328.30212293017394,404.61571799881494,false
81,rare-pause-80,closed_loop,80,3895,3894,77.9,10.269543862828868,22.02337766907658,40.31619116710499,410.8123660947458,true
82,rare-pause-80,open_loop,80,4000,3969,80,9.240856438598712,120.56312804124173,371.81944442349777,407.00648536642257,false
82,rare-pause-80,closed_loop,80,3862,3856,77.24,10.545531742052844,22.99922863643951,370.2521025699061,418.10033746140107,false
83,rare-pause-80,open_loop,80,4000,3998,80,9.150208706843841,63.125145098834764,335.3150803796743,410.6622463901913,false
83,rare-pause-80,closed_loop,80,3897,3893,77.94,10.23176611312374,21.88866768301523,39.22629182604578,415.5036821997528,true
84,rare-pause-80,open_loop,80,4000,3984,80,9.242737619002583,75.39236072642962,375.5204167934062,417.14947379365185,false
84,rare-pause-80,closed_loop,80,3892,3877,77.84,10.305581223605259,23.203008017750108,361.58362447922264,416.5482052790285,false
85,rare-pause-80,open_loop,80,4000,4000,80,9.17467171507451,64.83905971309287,340.12649859690646,408.92700606767903,false
85,rare-pause-80,closed_loop,80,3895,3894,77.9,10.081033052567363,22.157321649014193,38.59536752845452,411.92415301803703,true
86,rare-pause-80,open_loop,80,4000,3979,80,9.242534927856468,172.82825527766545,363.9076655738645,408.02291781017993,false
86,rare-pause-80,closed_loop,80,3858,3858,77.16,10.541210303585103,24.11750270715129,369.9483393458286,423.51045232448087,false
87,rare-pause-80,open_loop,80,4000,3989,80,9.292223936663504,186.42940595719847,372.55490139527683,420.80124987928866,false
87,rare-pause-80,closed_loop,80,3863,3863,77.26,10.302383056929102,23.23931569763954,354.21343889216223,418.36478554439964,false
88,rare-pause-80,open_loop,80,4000,4000,80,9.02855937811546,73.85503494459408,342.0634754078128,410.62166600467026,false
88,rare-pause-80,closed_loop,80,3889,3888,77.78,10.453875135834096,23.43553683465143,35.858828615757375,410.2042785677877,true
89,rare-pause-80,open_loop,80,4000,3970,80,9.136162231816343,137.4758443849314,362.8436583402872,408.7004165082981,false
89,rare-pause-80,closed_loop,80,3868,3859,77.36,10.511824148743472,24.1026531041789,356.53736527407455,418.6004371219715,false
90,rare-pause-80,open_loop,80,4000,4000,80,9.182684489824169,69.0180933697302,336.41399492405617,409.36914661776245,false
90,rare-pause-80,closed_loop,80,3898,3897,77.96,10.00991235478432,21.60205214614689,35.48335333931027,424.05966585363785,true
91,rare-pause-80,open_loop,80,4000,3999,80,9.005085343276733,86.7637198679513,349.162333778193,409.6222407438727,false
91,rare-pause-80,closed_loop,80,3899,3898,77.98,9.985357395955361,21.22476494048169,36.875784266379924,414.0223605319843,true
92,rare-pause-80,open_loop,80,4000,3999,80,9.369175123449168,73.35595015967192,328.81772267120687,408.70326429369015,false
92,rare-pause-80,closed_loop,80,3889,3887,77.78,10.387212004956382,23.308224774431437,43.48891968465614,433.554891211279,true
93,rare-pause-80,open_loop,80,4000,4000,80,9.156223426070937,112.00991476967101,362.4125236820619,412.58307725875784,false
93,rare-pause-80,closed_loop,80,3897,3895,77.94,10.153844739383203,22.351421755556657,37.5214995117276,413.1942684429887,true
94,rare-pause-80,open_loop,80,4000,3969,80,9.144608603372035,139.19675682307934,365.85201344852976,409.7097897126805,false
94,rare-pause-80,closed_loop,80,3875,3864,77.5,10.067753225426713,21.80483861637731,383.9620113836281,423.2010242006654,false
95,rare-pause-80,open_loop,80,4000,3999,80,8.943649998647743,33.67228214224451,331.6113091530751,409.34446438862506,false
95,rare-pause-80,closed_loop,80,3896,3896,77.92,10.02371355663854,22.763936934665253,37.04779093910838,414.85687934982707,true
96,rare-pause-80,open_loop,80,4000,3972,80,9.110590791635332,87.808686333472,361.9650407962763,409.3831154383515,false
96,rare-pause-80,closed_loop,80,3883,3867,77.66,10.319838444600464,21.88944498490673,369.4034427379229,418.8542560572823,false
97,rare-pause-80,open_loop,80,4000,3985,80,9.461654857790563,171.1499752311538,361.7560442289978,408.1921493204354,false
97,rare-pause-80,closed_loop,80,3863,3862,77.26,10.338892189771286,22.95491013420542,378.87013968644897,421.9568796973035,false
98,rare-pause-80,open_loop,80,4000,3999,80,9.172919218050083,83.99304895298701,357.5458501122703,414.34232569838787,false
98,rare-pause-80,closed_loop,80,3895,3894,77.9,10.307121341065795,22.812428660938167,37.74094192343182,407.55581517241444,true
99,rare-pause-80,open_loop,80,4000,3999,80,9.094810962640622,83.72516990521035,333.39767147600287,418.91517157211274,false
99,rare-pause-80,closed_loop,80,3894,3892,77.88,10.37533936210093,22.818708606697328,37.013367259918596,412.68979762622257,true
100,rare-pause-80,open_loop,80,4000,3998,80,9.36516822583144,185.0687591743408,365.24471364428973,415.9374746818103,false
100,rare-pause-80,closed_loop,80,3872,3871,77.44,10.230484517116565,22.066420448682038,357.43814080303855,405.93962105004175,false
101,rare-pause-80,open_loop,80,4000,3999,80,9.139730142480403,33.44797195076535,335.0025346273105,412.6070723761077,false
101,rare-pause-80,closed_loop,80,3881,3880,77.62,10.415705685300054,25.008267938057543,46.84431319023133,417.5934154906645,true
102,rare-pause-80,open_loop,80,4000,3999,80,9.025315204562503,51.08938924520771,333.10320386284,408.4193705565267,false
102,rare-pause-80,closed_loop,80,3887,3884,77.74,10.3000340068902,24.435531933348102,42.21388662796744,419.0518839867291,true
103,rare-pause-80,open_loop,80,4000,3986,80,9.246490651108616,193.18544378697698,378.3727983716017,414.10913963884377,false
103,rare-pause-80,closed_loop,80,3863,3862,77.26,10.361412235113676,22.734665296935418,367.41903100532363,428.8610500156865,false
104,rare-pause-80,open_loop,80,4000,4000,80,9.186708087723673,79.92227476137487,340.59312713056715,421.70350389151645,false
104,rare-pause-80,closed_loop,80,3895,3893,77.9,10.108075058768009,22.471253182822693,35.76227328054665,417.0785800662852,true
105,rare-pause-80,open_loop,80,4000,3981,80,9.096006150304675,166.08008985671768,363.80278964477475,413.33520915965346,false
105,rare-pause-80,closed_loop,80,3861,3861,77.22,10.476629826538556,23.54763805274706,346.4733947703098,415.9164171031225,false
106,rare-pause-80,open_loop,80,4000,3993,80,9.078798327020195,185.70374405993425,366.2562611950052,416.4956560606988,false
106,rare-pause-80,closed_loop,80,3863,3862,77.26,10.152064713030995,22.751646582117246,376.79267651545524,423.5215649783204,false
107,rare-pause-80,open_loop,80,4000,3999,80,9.182532410486601,58.82311223774013,347.0571569600543,414.2904943651738,false
107,rare-pause-80,closed_loop,80,3897,3897,77.94,10.110513664720202,22.609411285950046,36.165095099404425,416.3042238163289,true
108,rare-pause-80,open_loop,80,4000,3999,80,9.242384771743673,168.551420939315,368.8150697425517,413.08379783482815,false
108,rare-pause-80,closed_loop,80,3862,3860,77.24,10.463050040336384,23.662299318159057,356.1722783312216,407.6391038287693,false
109,rare-pause-80,open_loop,80,4000,3998,80,9.103484452454722,68.58689751446946,329.9084983969369,407.62384274020224,false
109,rare-pause-80,closed_loop,80,3895,3892,77.9,10.256827345387137,22.05158626261982,33.95370401143009,420.29415578543194,true
110,rare-pause-80,open_loop,80,4000,3975,80,9.093925471695911,152.8541145135605,368.33542265791766,407.74514069616635,false
110,rare-pause-80,closed_loop,80,3863,3862,77.26,10.328211929379904,23.087001777650585,346.97692748123154,413.455370686861,false
111,rare-pause-80,open_loop,80,4000,3999,80,9.107079083616554,87.64965446160204,352.69059684018794,410.1674876718098,false
111,rare-pause-80,closed_loop,80,3894,3893,77.88,10.192780489036522,23.48687712011815,37.919508180613775,419.5216145016493,true
112,rare-pause-80,open_loop,80,4000,3990,80,9.283199000667082,168.13029620761517,360.5948511099414,411.7411620507337,false
112,rare-pause-80,closed_loop,80,3860,3860,77.2,10.242566135253583,25.182193710479623,350.2474840838622,414.1739516387461,false
113,rare-pause-80,open_loop,80,4000,3998,80,9.199640332124545,89.08975021890365,353.21457713502605,419.825161442026,false
113,rare-pause-80,closed_loop,80,3889,3889,77.78,10.36933009915083,22.777324814473104,35.514646221687144,420.871201054586,true
114,rare-pause-80,open_loop,80,4000,3999,80,9.108930440408585,72.98348868456742,339.29542351471173,410.90057557631735,false
114,rare-pause-80,closed_loop,80,3891,3891,77.82,10.191649726020842,22.485299486150325,37.879910388093776,421.6968322148168,true
115,rare-pause-80,open_loop,80,4000,3999,80,9.141648757544317,73.53648054005316,338.6829703642361,413.1485219309179,false
115,rare-pause-80,closed_loop,80,3895,3894,77.9,10.176019103544604,21.730029148726317,32.723411563711124,412.71704923491416,true
116,rare-pause-80,open_loop,80,4000,3985,80,9.237736491057149,74.63740514853998,358.85983717963245,406.2480836112227,false
116,rare-pause-80,closed_loop,80,3896,3881,77.92,10.209180514968466,23.129528270073934,367.63906006918114,414.0852203043869,false
117,rare-pause-80,open_loop,80,4000,3999,80,9.279927832591056,78.41473237699392,336.27397402433417,410.34513920946483,false
117,rare-pause-80,closed_loop,80,3899,3898,77.98,10.061560490212287,21.97401436157088,31.150906610651873,420.64407272466997,true
118,rare-pause-80,open_loop,80,4000,3987,80,9.356664213213662,180.572629146518,362.63853448212467,416.322175295536,false
