scenario,repeat,policy,requests,cache_hit_rate,mean_latency_ms,p95_latency_ms,p99_latency_ms,p99_queue_ms,max_queue_ms,worker_request_cv,slo_pass
moderate-hot-120,150,random,5942,0.5945809491753619,49.34281795774861,118.02470682479179,158.79693941980804,128.8984069029175,225.11417849854115,0.017269422057653017,true
moderate-hot-120,150,least-loaded,5942,0.5910467855940761,31.619027104417196,65.92503027628118,79.51772344132769,8.411511279911792,26.514726980269188,0.008832268574353822,true
moderate-hot-120,150,prefix-affinity,5942,0.9971390104341973,1861.5633249631765,4754.405119169802,4885.90698691865,4869.2908172788375,5013.795570282025,1.2060779417364058,false
moderate-hot-120,150,bounded-affinity,5942,0.9767754964658364,22.73115245990657,41.00007230195479,53.758963451680756,24.172544646782626,24.99758914659469,0.805685311804975,true
moderate-hot-120,151,random,6080,0.5917763157894737,49.86324134725554,120.83017650853981,167.1397786229645,138.35325176557308,222.4164691924234,0.016843681005117676,true
moderate-hot-120,151,least-loaded,6080,0.5955592105263158,31.30210628792166,65.10558120864152,78.80409543875794,9.465670744255476,24.447364645231573,0.009816980979091141,true
moderate-hot-120,151,prefix-affinity,6080,0.9967105263157895,1812.204767339235,5446.446615832654,5809.042390059469,5788.383845632692,6012.389274217108,1.2019947500940393,false
moderate-hot-120,151,bounded-affinity,6080,0.975,22.83682937415527,41.1977905649037,52.36523187507555,24.4590342928459,24.97971949743078,0.7795604594623069,true
moderate-hot-120,152,random,5731,0.5908218461001571,48.36727291976732,115.80534734179673,165.64513389060812,130.20776594190102,242.37158367657685,0.025514697781999707,true
moderate-hot-120,152,least-loaded,5731,0.5923922526609666,31.301695471390236,65.67967615624366,77.10685826021654,7.672213838697644,24.87206250555755,0.01004597456098346,true
moderate-hot-120,152,prefix-affinity,5731,0.9968591868783807,739.2060500015468,1843.6489212019442,2055.314476184074,2037.386930509143,2111.2794641211804,1.1784829426355314,false
moderate-hot-120,152,bounded-affinity,5731,0.9781887977665329,22.358385627699317,40.37335669923414,51.97799389796637,24.367756985331653,24.99380103862495,0.8114984863786701,true
moderate-hot-120,153,random,6035,0.5912178956089478,49.680222710203374,120.4701175280934,174.56483915264107,135.27756897908694,270.7628832258051,0.03541199924337239,true
moderate-hot-120,153,least-loaded,6035,0.5860811930405965,31.61046297059682,65.4824794764827,78.70519601916021,7.718878217732708,21.103285494398733,0.014150885867958407,true
moderate-hot-120,153,prefix-affinity,6035,0.9968516984258492,1539.6271325696766,3936.194988231793,4039.3110645534543,4024.6046632196158,4116.928474276887,1.1826277610957454,false
moderate-hot-120,153,bounded-affinity,6035,0.9779618889809445,22.49090247804512,40.66801181182382,50.621599391382915,24.283793748782045,24.999811015477462,0.7998782414114313,true
moderate-hot-120,154,random,5981,0.5853536197960207,48.668748859458304,114.16175349889272,163.5402036653104,122.96458496408741,244.32732790718728,0.021810977772020745,true
