scenario,repeat,replay,criticalPathP50,criticalPathP95,criticalPathP99,deadlineMissRate,toolSecondsP50,toolSecondsP95,toolSecondsP99,meanPairwiseCorrelation
shared_incident,27,column_shuffled,0.42375456028169045,1.6811815894989741,2.623801301420103,0.0654,1.0024692998987852,2.471293677972481,3.731676469593422,0.0015421902784808143
shared_incident,27,incident_stratified,0.36931902829594443,1.5236245924969831,2.618510280422558,0.052,0.9139603144198498,3.8574045016783476,5.787908145437486,0.6213228180718579
shared_incident,28,row_preserved,0.3690157393987189,1.4207845284285467,2.734001208927057,0.0448,0.9231547129857107,3.5858104271426385,6.061154677372991,0.6820625172710749
shared_incident,28,column_shuffled,0.41708544892581667,1.6363352357626115,2.752381681781513,0.0604,1.0033946533591633,2.4574340479086967,3.659543287059124,0.00955523017406018
shared_incident,28,incident_stratified,0.3688564483716858,1.5048223376966856,2.7312406398253155,0.0504,0.9222582813886985,3.7938582577151605,5.538281810977155,0.6080318451998722
shared_incident,29,row_preserved,0.36693722185716265,1.4201165037578196,2.7252628029575647,0.045,0.9161480516473959,3.5494846228702857,5.989845990813647,0.6962469128137516
shared_incident,29,column_shuffled,0.4177625776900481,1.636130770304545,2.7691331286304757,0.0616,0.9969433432245982,2.445749894205078,3.592612528380669,-0.0002627580944104321
shared_incident,29,incident_stratified,0.36772606614495146,1.5210492115585983,2.759101371220586,0.051,0.9215141949828152,3.7797095543392394,5.37022091411556,0.6085741826479832
shared_incident,30,row_preserved,0.3687995718946424,1.485854755101203,2.614551980944205,0.0488,0.9157752047715021,3.708005450067623,6.055319916804197,0.7163353051493312
shared_incident,30,column_shuffled,0.4150360013683909,1.6713209573849743,2.72897416664114,0.067,0.9966786493688832,2.4894768500587015,3.6842724708477887,-0.003855761396582922
shared_incident,30,incident_stratified,0.36687452687744493,1.5213774520153949,2.6608139004404756,0.0514,0.9170570850918303,3.8317881257679485,5.656523447257723,0.6258357220729006
shared_incident,31,row_preserved,0.36701247825822614,1.357539169340793,2.6023986928372236,0.043,0.9169367257465593,3.436266555991507,6.07988942739222,0.7120270294219081
shared_incident,31,column_shuffled,0.41084996147070973,1.6470638409663987,2.733621321541735,0.0596,0.9920575712010761,2.3958338741531957,3.686799778788111,-0.006467018106845675
shared_incident,31,incident_stratified,0.3663209135434644,1.4764443614584635,2.6784167779612864,0.049,0.9135055590225329,3.706008494304874,5.492211537939382,0.6170920435681236
shared_incident,32,row_preserved,0.3741349823261486,1.486017588956402,2.9012016836735177,0.0492,0.9210719212313715,3.7567539277959936,6.474870951717404,0.7116911473714355
shared_incident,32,column_shuffled,0.4302430020193894,1.728223085196498,2.952950143444383,0.0704,1.0137430912883438,2.5760499762374907,3.8629684175017527,-0.002492252189345391
shared_incident,32,incident_stratified,0.3740258210182279,1.5619184276005589,2.952950143444383,0.0552,0.9229504899674179,3.940428796033647,5.941507982567044,0.6163659672465618
shared_incident,33,row_preserved,0.37053553786664417,1.3752910380500143,2.751868475826946,0.0452,0.9218291072998898,3.4229516924382013,6.103503903169358,0.706527063012859
shared_incident,33,column_shuffled,0.41222000621249044,1.6336620945446936,2.7690666765139618,0.0632,0.9856887033926041,2.43945990334788,3.611344341145213,0.0036675755658442093
