scenario,repeat,policy,allCoverage,allMeanWidth,routineCoverage,routineMeanWidth,criticalCoverage,criticalMeanWidth,coverageGap,criticalCount
exchangeable_rare_noisy,796,mondrian,0.8956666666666667,1.8199906912435426,0.8956796628029505,1.6449946619844358,0.8954248366013072,5.076289353342106,0.00025482620164329894,612
exchangeable_rare_noisy,796,max_slice,0.9946666666666667,5.0762893533410764,1,5.076289353341175,0.8954248366013072,5.076289353342106,0.10457516339869277,612
exchangeable_rare_noisy,796,oracle_normalized,0.8961666666666667,1.815699462294777,0.8966455918510713,1.6476401654217574,0.8872549019607843,4.942920496265134,0.009390689890287018,612
exchangeable_rare_noisy,797,pooled,0.9018333333333334,1.7772985823282452,0.9277616662272608,1.7772985823282306,0.42673107890499196,1.777298582327954,0.5010305873222688,621
exchangeable_rare_noisy,797,pooled_95,0.9458333333333333,2.1585345802847797,0.9695931101151244,2.158534580284765,0.5104669887278583,2.1585345802843623,0.45912612138726605,621
exchangeable_rare_noisy,797,mondrian,0.9040833333333333,1.8611911457236971,0.90139731083575,1.656692451576769,0.9533011272141707,5.608358038960879,-0.051903816378420675,621
exchangeable_rare_noisy,797,max_slice,0.9975833333333334,5.608358038960651,1,5.608358038960461,0.9533011272141707,5.608358038960879,0.04669887278582929,621
exchangeable_rare_noisy,797,oracle_normalized,0.90425,1.8409640291549185,0.9042095087441778,1.6682954500724094,0.9049919484702094,5.004886350218375,-0.0007824397260315363,621
exchangeable_rare_noisy,798,pooled,0.89475,1.7610821652048052,0.9177470217238963,1.7610821652047874,0.4452054794520548,1.7610821652043498,0.47254154227184153,584
exchangeable_rare_noisy,798,pooled_95,0.94825,2.1731089931962972,0.9699544498948843,2.1731089931962937,0.523972602739726,2.1731089931959846,0.4459818471551583,584
exchangeable_rare_noisy,798,mondrian,0.90025,1.8435415106549298,0.9004029432375613,1.676236533545673,0.8972602739726028,5.1140100357920035,0.003142669264958542,584
exchangeable_rare_noisy,798,max_slice,0.995,5.114010035793305,1,5.114010035793206,0.8972602739726028,5.1140100357920035,0.10273972602739723,584
exchangeable_rare_noisy,798,oracle_normalized,0.9,1.8402704567011123,0.9005781359495445,1.6770386907970758,0.8886986301369864,5.0311160723913115,0.011879505812558144,584
exchangeable_rare_noisy,799,pooled,0.9035,1.7713180931193813,0.9267075306479859,1.7713180931193246,0.44655172413793104,1.7713180931193564,0.4801558065100549,580
exchangeable_rare_noisy,799,pooled_95,0.9489166666666666,2.1657032826767537,0.9701401050788091,2.1657032826767417,0.5310344827586206,2.16570328267631,0.43910562232018846,580
exchangeable_rare_noisy,799,mondrian,0.90375,1.8173162531738347,0.9049912434325744,1.6598142401195712,0.8793103448275862,4.918476579172543,0.025680898604988234,580
exchangeable_rare_noisy,799,max_slice,0.9941666666666666,4.9184765791724265,1,4.9184765791724265,0.8793103448275862,4.918476579172543,0.12068965517241381,580
exchangeable_rare_noisy,799,oracle_normalized,0.9025,1.8128652846994786,0.9035901926444834,1.6530686486621373,0.8810344827586207,4.959205945986052,0.02255570988586264,580
shifted_critical_share,0,pooled,0.8293333333333334,1.7855755696290587,0.9285117929451054,1.7855755696290367,0.43631100082712987,1.7855755696287157,0.49220079211797557,2418
shifted_critical_share,0,pooled_95,0.8819166666666667,2.2224632243406264,0.9727614276768942,2.22246322434041,0.52191894127378,2.2224632243404856,0.4508424864031142,2418
shifted_critical_share,0,mondrian,0.9039166666666667,2.325733691727924,0.9064913379252766,1.665292232194145,0.8937138130686518,4.942917341540439,0.012777524856624756,2418
shifted_critical_share,0,max_slice,0.9785833333333334,4.942917341540913,1,4.942917341540883,0.8937138130686518,4.942917341540439,0.10628618693134817,2418
shifted_critical_share,0,oracle_normalized,0.90425,2.3350257134613157,0.9061782508870799,1.6643091329019573,0.8966087675765095,4.992927398704941,0.009569483310570392,2418
shifted_critical_share,1,pooled,0.8214166666666667,1.7554926064499665,0.9190451478982875,1.7554926064496397,0.4236786469344609,1.7554926064499001,0.4953665009638266,2365
shifted_critical_share,1,pooled_95,0.8846666666666667,2.2097910861084,0.9717695900363259,2.209791086108387,0.5298097251585624,2.2097910861081855,0.4419598648777635,2365
shifted_critical_share,1,mondrian,0.893,2.2372123461103675,0.8939283860923716,1.6312304928819872,0.8892177589852008,4.7059798538702715,0.0047106271071707395,2365
shifted_critical_share,1,max_slice,0.9781666666666666,4.705979853869006,1,4.705979853869134,0.8892177589852008,4.7059798538702715,0.11078224101479917,2365
shifted_critical_share,1,oracle_normalized,0.89475,2.265374544395917,0.8929942916450441,1.624895070695881,0.9019027484143763,4.874685212088055,-0.008908456769332274,2365
shifted_critical_share,2,pooled,0.8280833333333333,1.794074259600248,0.9236060448150079,1.7940742596002686,0.446985446985447,1.794074259600577,0.47662059782956084,2405
shifted_critical_share,2,pooled_95,0.8853333333333333,2.2143272645480288,0.9727983324648254,2.2143272645480243,0.5363825363825364,2.2143272645479595,0.436415796082289,2405
shifted_critical_share,2,mondrian,0.9021666666666667,2.346426974138484,0.9004689942678479,1.6561159534434362,0.908939708939709,5.100495266682637,-0.008470714671861113,2405
shifted_critical_share,2,max_slice,0.98175,5.1004952666839625,1,5.100495266683841,0.908939708939709,5.100495266682637,0.09106029106029101,2405
shifted_critical_share,2,oracle_normalized,0.9005,2.318473252774956,0.9003647733194372,1.655067164383676,0.901039501039501,4.965201493151941,-0.000674727720063828,2405
shifted_critical_share,3,pooled,0.8301666666666667,1.7898767729518716,0.9267272917319954,1.7898767729515863,0.4504726674886971,1.7898767729516831,0.47625462424329834,2433
shifted_critical_share,3,pooled_95,0.88175,2.186972738835549,0.9698965192850423,2.186972738835274,0.5351418002466092,2.1869727388350793,0.4347547190384331,2433
shifted_critical_share,3,mondrian,0.9076666666666666,2.3984915955183497,0.903836103271663,1.6609864426409333,0.9227291409782162,5.298496444499945,-0.018893037706553262,2433
shifted_critical_share,3,max_slice,0.9843333333333333,5.29849644449897,1,5.298496444499064,0.9227291409782162,5.298496444499945,0.07727085902178377,2433
shifted_critical_share,3,oracle_normalized,0.9050833333333334,2.3427053843929806,0.9049858889934148,1.6668127957255183,0.9054665022605837,5.000438387176939,-0.0004806132671688612,2433
shifted_critical_share,4,pooled,0.8290833333333333,1.7793737671454426,0.9286460509820309,1.7793737671454422,0.43657331136738053,1.7793737671454384,0.49207273961465037,2428
shifted_critical_share,4,pooled_95,0.8784166666666666,2.175627534769778,0.970748015043878,2.17562753477001,0.5144151565074135,2.17562753477006,0.45633285853646444,2428
shifted_critical_share,4,mondrian,0.90725,2.3433400030753555,0.9102590890096114,1.666463931694677,0.8953871499176277,5.011815190577184,0.014871939091983699,2428
shifted_critical_share,4,max_slice,0.9788333333333333,5.011815190577182,1,5.011815190577182,0.8953871499176277,5.011815190577184,0.10461285008237231,2428
shifted_critical_share,4,oracle_normalized,0.90725,2.3408263360539157,0.9102590890096114,1.666463931694677,0.8953871499176277,4.99939179508332,0.014871939091983699,2428
shifted_critical_share,5,pooled,0.8396666666666667,1.8195493815400465,0.9347464671654198,1.8195493815400265,0.45454545454545453,1.8195493815397186,0.48020101261996523,2376
shifted_critical_share,5,pooled_95,0.8939166666666667,2.2486886434708184,0.9770365752285952,2.2486886434708193,0.5572390572390572,2.248688643470835,0.419797517989538,2376
shifted_critical_share,5,mondrian,0.91575,2.4420267064471735,0.9094970906068163,1.677901008185922,0.9410774410774411,5.537121706476796,-0.031580350470624796,2376
shifted_critical_share,5,max_slice,0.9883333333333333,5.537121706476331,1,5.537121706476569,0.9410774410774411,5.537121706476796,0.05892255892255893,2376
shifted_critical_share,5,oracle_normalized,0.91175,2.350962195600818,0.9102244389027432,1.6840703406883444,0.9179292929292929,5.052211022064386,-0.007704854026549746,2376
shifted_critical_share,6,pooled,0.8329166666666666,1.7867178159235417,0.9253202791375899,1.786717815923195,0.46310962901208835,1.786717815923117,0.4622106501255015,2399
shifted_critical_share,6,pooled_95,0.8874166666666666,2.2079247352692977,0.9717737735652536,2.207924735269034,0.5498124218424344,2.2079247352688802,0.42196135172281923,2399
shifted_critical_share,6,mondrian,0.9071666666666667,2.398820221186351,0.9014685970211437,1.6485508684437526,0.9299708211754898,5.401461344852036,-0.028502224154346112,2399
shifted_critical_share,6,max_slice,0.986,5.4014613448524695,1,5.401461344852442,0.9299708211754898,5.401461344852036,0.07002917882451021,2399
shifted_critical_share,6,oracle_normalized,0.9024166666666666,2.3115077029155513,0.902093531923758,1.65127351083392,0.9037098791162984,4.953820532502385,-0.001616347192540446,2399
shifted_critical_share,7,pooled,0.8288333333333333,1.7987955038587689,0.9245184254606366,1.7987955038587466,0.4554738562091503,1.798795503858433,0.46904456925148624,2448
shifted_critical_share,7,pooled_95,0.8790833333333333,2.1510567580187505,0.9678601340033501,2.151056758018695,0.5326797385620915,2.1510567580184103,0.43518039544125864,2448
shifted_critical_share,7,mondrian,0.8983333333333333,2.2856662799962857,0.9032663316582915,1.680021168293379,0.8790849673202614,4.6488697550721865,0.024181364338030087,2448
shifted_critical_share,7,max_slice,0.9753333333333334,4.648869755073446,1,4.648869755073311,0.8790849673202614,4.6488697550721865,0.12091503267973858,2448
shifted_critical_share,7,oracle_normalized,0.9039166666666667,2.3550464590345195,0.9018006700167505,1.6726182237456746,0.9121732026143791,5.0178546712377186,-0.010372532597628603,2448
shifted_critical_share,8,pooled,0.8339166666666666,1.8241176289044478,0.9311211137862452,1.824117628904361,0.4544340008173273,1.8241176289038827,0.47668711296891786,2447
shifted_critical_share,8,pooled_95,0.88125,2.2033356955642187,0.9703757981785827,2.2033356955639345,0.53330608908868,2.203335695563592,0.4370697090899026,2447
shifted_critical_share,8,mondrian,0.9113333333333333,2.4538544689479833,0.9083010572594996,1.6902961138507804,0.9231712300776461,5.434758827852946,-0.01487017281814651,2447
shifted_critical_share,8,max_slice,0.9843333333333333,5.434758827853889,1,5.434758827853799,0.9231712300776461,5.434758827852946,0.07682876992235388,2447
shifted_critical_share,8,oracle_normalized,0.908,2.386718926454724,0.9093478488432953,1.6953135502222691,0.9027380465876583,5.085940650666098,0.0066098022556370095,2447
shifted_critical_share,9,pooled,0.8295833333333333,1.7516832867754069,0.9237006237006237,1.751683286775056,0.44915966386554623,1.751683286775007,0.47454095983507744,2380
shifted_critical_share,9,pooled_95,0.8783333333333333,2.109412027078849,0.9661122661122661,2.1094120270787897,0.5235294117647059,2.1094120270784567,0.4425828543475602,2380
shifted_critical_share,9,mondrian,0.8929166666666667,2.191707556702696,0.9027027027027027,1.6399729695116512,0.8533613445378151,4.421828030979704,0.049341358164887605,2380
shifted_critical_share,9,max_slice,0.9709166666666667,4.421828030979675,1,4.421828030979677,0.8533613445378151,4.421828030979704,0.1466386554621849,2380
shifted_critical_share,9,oracle_normalized,0.9000833333333333,2.283588625570326,0.902079002079002,1.6350276555400407,0.8920168067226891,4.905082966619503,0.01006219535631292,2380
shifted_critical_share,10,pooled,0.8246666666666667,1.7412656909814768,0.9152664673744975,1.7412656909818098,0.4423662461939974,1.7412656909817799,0.47290022118050007,2299
shifted_critical_share,10,pooled_95,0.8849166666666667,2.151963248566019,0.967632202865684,2.1519632485662243,0.5358851674641149,2.151963248566067,0.4317470354015691,2299
shifted_critical_share,10,mondrian,0.8921666666666667,2.270661184495986,0.889495928254819,1.6174951491207166,0.9034362766420183,5.026800248950801,-0.013940348387199264,2299
shifted_critical_share,10,max_slice,0.9815,5.02680024895195,1,5.026800248951511,0.9034362766420183,5.026800248950801,0.09656372335798169,2299
shifted_critical_share,10,oracle_normalized,0.89125,2.2430190101282883,0.8899082568807339,1.6216549055029612,0.8969117007394519,4.864964716509858,-0.007003443858717984,2299
shifted_critical_share,11,pooled,0.8249166666666666,1.7520866574909766,0.9230289809909629,1.7520866574906435,0.4268857985672145,1.7520866574908458,0.4961431824237484,2373
shifted_critical_share,11,pooled_95,0.8845,2.1807314798973043,0.9719538797133064,2.1807314798973603,0.5297092288242731,2.1807314798976978,0.4422446508890333,2373
shifted_critical_share,11,mondrian,0.9043333333333333,2.33808321371058,0.9011114573595097,1.6309578194982308,0.9174041297935103,5.206813163173627,-0.016292672434000566,2373
shifted_critical_share,11,max_slice,0.9836666666666667,5.206813163174576,1,5.206813163174482,0.9174041297935103,5.206813163173627,0.08259587020648973,2373
shifted_critical_share,11,oracle_normalized,0.9003333333333333,2.2787348131573624,0.9015269554378311,1.632916383487483,0.8954909397387274,4.898749150463126,0.006036015699103725,2373
shifted_critical_share,12,pooled,0.8299166666666666,1.779126808305259,0.9303175929795237,1.7791268083051746,0.4341021416803954,1.7791268083047644,0.49621545129912825,2428
shifted_critical_share,12,pooled_95,0.8818333333333334,2.191552392847374,0.9726284997910573,2.191552392847375,0.5238879736408567,2.1915523928473872,0.44874052615020055,2428
shifted_critical_share,12,mondrian,0.9033333333333333,2.258932810142874,0.9113038027580443,1.6744039589775712,0.8719110378912686,4.56334391531097,0.03939276486677579,2428
shifted_critical_share,12,max_slice,0.9740833333333333,4.563343915310225,1,4.5633439153103295,0.8719110378912686,4.56334391531097,0.12808896210873144,2428
shifted_critical_share,12,oracle_normalized,0.9081666666666667,2.34452350926225,0.9100501462599248,1.6690959961525518,0.9007413509060955,5.007287988457968,0.009308795353829225,2428
shifted_critical_share,13,pooled,0.8198333333333333,1.756174880250628,0.9223331581713085,1.7561748802505546,0.427364185110664,1.756174880250346,0.49496897306064447,2485
shifted_critical_share,13,pooled_95,0.87525,2.165921842196677,0.968260641093011,2.165921842196976,0.5191146881287726,2.1659218421973487,0.4491459529642384,2485
shifted_critical_share,13,mondrian,0.8948333333333334,2.2463221758315544,0.8999474513925381,1.6427605819012787,0.8752515090543259,4.557343731665252,0.02469594233821215,2485
shifted_critical_share,13,max_slice,0.9741666666666666,4.55734373166506,1,4.557343731665488,0.8752515090543259,4.557343731665252,0.12474849094567408,2485
shifted_critical_share,13,oracle_normalized,0.8985,2.3133458776558893,0.8983709931686811,1.6358368021137701,0.8989939637826961,4.907510406341285,-0.0006229706140150615,2485
shifted_critical_share,14,pooled,0.8278333333333333,1.7658783542789311,0.923318010865023,1.7658783542788463,0.4514003294892916,1.7658783542784386,0.47191768137573137,2428
shifted_critical_share,14,pooled_95,0.8816666666666667,2.15318509534424,0.9706435436690347,2.1531850953444636,0.5308896210873146,2.1531850953443423,0.4397539225817201,2428
shifted_critical_share,14,mondrian,0.8981666666666667,2.2692391866940786,0.8994985374007521,1.6346759274184686,0.8929159802306426,4.7709029090092265,0.006582557170109582,2428
shifted_critical_share,14,max_slice,0.9783333333333334,4.770902909009492,1,4.770902909009096,0.8929159802306426,4.7709029090092265,0.10708401976935744,2428
shifted_critical_share,14,oracle_normalized,0.89925,2.2912976296489624,0.899080651901379,1.6312038179750101,0.8999176276771005,4.893611453925996,-0.0008369757757215046,2428
shifted_critical_share,15,pooled,0.8300833333333333,1.7732211382605065,0.924053266749896,1.7732211382604208,0.4518425460636516,1.7732211382599687,0.47221072068624437,2388
shifted_critical_share,15,pooled_95,0.89075,2.2225035302401954,0.9728464419475655,2.222503530240264,0.5603015075376885,2.222503530240812,0.41254493440987705,2388
shifted_critical_share,15,mondrian,0.9009166666666667,2.2847236839696174,0.9023096129837703,1.644899624188483,0.8953098827470687,4.860095904494432,0.00699973023670164,2388
shifted_critical_share,15,max_slice,0.9791666666666666,4.860095904494041,1,4.860095904494428,0.8953098827470687,4.860095904494432,0.10469011725293131,2388
shifted_critical_share,15,oracle_normalized,0.9000833333333333,2.2892782581985722,0.900749063670412,1.6375380959926844,0.8974036850921273,4.912614287979016,0.0033453785782846523,2388
shifted_critical_share,16,pooled,0.8135833333333333,1.7219945907359133,0.9106396321070234,1.7219945907362626,0.4317434210526316,1.721994590736023,0.4788962110543918,2432
shifted_critical_share,16,pooled_95,0.8754166666666666,2.1346327404435566,0.9663461538461539,2.1346327404437964,0.5176809210526315,2.134632740443876,0.44866523279352233,2432
shifted_critical_share,16,mondrian,0.8893333333333333,2.292298465760867,0.8867056856187291,1.6085561605977017,0.899671052631579,4.9822846400214384,-0.012965367012849893,2432
shifted_critical_share,16,max_slice,0.9796666666666667,4.982284640020601,1,4.982284640020697,0.899671052631579,4.9822846400214384,0.10032894736842102,2432
shifted_critical_share,16,oracle_normalized,0.8865,2.261811963040223,0.8868102006688964,1.6094487403042814,0.8852796052631579,4.828346220912743,0.0015305954057385218,2432
shifted_critical_share,17,pooled,0.8274166666666667,1.7925773499303344,0.9271293375394322,1.7925773499304036,0.4465863453815261,1.7925773499305824,0.4805429921579061,2490
shifted_critical_share,17,pooled_95,0.881,2.186476692023458,0.9705573080967402,2.1864766920236955,0.5389558232931727,2.1864766920237235,0.4316014848035675,2490
shifted_critical_share,17,mondrian,0.8989166666666667,2.328049815513649,0.8992639327024186,1.6438482050452814,0.8975903614457831,4.941205363932115,0.0016735712566354755,2490
shifted_critical_share,17,max_slice,0.97875,4.941205363931753,1,4.941205363931778,0.8975903614457831,4.941205363932115,0.10240963855421692,2490
shifted_critical_share,17,oracle_normalized,0.8978333333333334,2.321569767258975,0.898527865404837,1.6406853478856709,0.8951807228915662,4.922056043657032,0.003347142513270729,2490
shifted_critical_share,18,pooled,0.83975,1.829331516095136,0.9323787625418061,1.829331516095067,0.4753289473684211,1.8293315160948325,0.457049815173385,2432
shifted_critical_share,18,pooled_95,0.89125,2.233104758653301,0.974811872909699,2.2331047586535835,0.5625,2.2331047586540076,0.41231187290969895,2432
shifted_critical_share,18,mondrian,0.907,2.364707025223595,0.9037416387959866,1.6658613775357367,0.9198190789473685,5.114112928626586,-0.016077440151381905,2432
shifted_critical_share,18,max_slice,0.98375,5.114112928626221,1,5.114112928626245,0.9198190789473685,5.114112928626586,0.08018092105263153,2432
shifted_critical_share,18,oracle_normalized,0.9060833333333334,2.3434539622184354,0.9041596989966555,1.6675431419954538,0.9136513157894737,5.002629425987346,-0.00949161679281818,2432
shifted_critical_share,19,pooled,0.8316666666666667,1.8022483599404884,0.9280342594526844,1.8022483599402102,0.45136026380873867,1.8022483599403576,0.4766739956439457,2426
shifted_critical_share,19,pooled_95,0.885,2.191939046572561,0.9716941717150617,2.1919390465722777,0.542868920032976,2.1919390465719317,0.42882525168208563,2426
shifted_critical_share,19,mondrian,0.9061666666666667,2.3680114770613763,0.9038019636515563,1.6680638999008888,0.9154987633965375,5.130294289809761,-0.011696799744981168,2426
shifted_critical_share,19,max_slice,0.9829166666666667,5.130294289810625,1,5.130294289810533,0.9154987633965375,5.130294289809761,0.08450123660346254,2426
shifted_critical_share,19,oracle_normalized,0.9046666666666666,2.343089154491381,0.9038019636515563,1.6684707959825678,0.9080791426215994,5.00541238794675,-0.004277178970043094,2426
shifted_critical_share,20,pooled,0.8171666666666667,1.7104012264087953,0.9146619659892161,1.710401226408529,0.41808149405772493,1.7104012264089705,0.4965804719314912,2356
shifted_critical_share,20,pooled_95,0.8774166666666666,2.115875568735632,0.9664039817503111,2.1158755687356283,0.5131578947368421,2.1158755687355746,0.4532460870134689,2356
shifted_critical_share,20,mondrian,0.8998333333333334,2.3756938738272915,0.89184985483202,1.5899554613024596,0.9325127334465195,5.592018682991685,-0.040662878614499576,2356
shifted_critical_share,20,max_slice,0.98675,5.592018682990316,1,5.592018682990425,0.9325127334465195,5.592018682991685,0.06748726655348047,2356
shifted_critical_share,20,oracle_normalized,0.8914166666666666,2.2360348920227158,0.8942347573620905,1.6055779502316267,0.879881154499151,4.816733850695566,0.014353602862939407,2356
shifted_critical_share,21,pooled,0.8328333333333333,1.786306353807249,0.9256146903205726,1.7863063538075206,0.45404489623041083,1.786306353807387,0.4715697940901618,2361
shifted_critical_share,21,pooled_95,0.8894166666666666,2.2248962544838884,0.9743749351592489,2.2248962544839563,0.542566709021601,2.2248962544845146,0.4318082261376479,2361
shifted_critical_share,21,mondrian,0.8950833333333333,2.2369190508173125,0.8971885050316423,1.6360348421659399,0.8864887759423973,4.690084187281036,0.010699729089244991,2361
shifted_critical_share,21,max_slice,0.9776666666666667,4.690084187279626,1,4.690084187280138,0.8864887759423973,4.690084187281036,0.11351122405760272,2361
shifted_critical_share,21,oracle_normalized,0.8970833333333333,2.2756914639689096,0.8961510530137982,1.6330760415999106,0.9008894536213469,4.899228124798774,-0.0047384006075487095,2361
shifted_critical_share,22,pooled,0.8246666666666667,1.7657122018030054,0.920863309352518,1.7657122018030893,0.44167704441677047,1.7657122018034932,0.47918626493574756,2409
shifted_critical_share,22,pooled_95,0.8899166666666667,2.26461334294717,0.9753935981649463,2.2646133429469626,0.5496056454960565,2.26461334294707,0.4257879526688898,2409
shifted_critical_share,22,mondrian,0.8934166666666666,2.259044634509153,0.8960483786883536,1.628530768681223,0.8829389788293898,4.769322130215481,0.013109399858963866,2409
shifted_critical_share,22,max_slice,0.9765,4.76932213021623,1,4.769322130215807,0.8829389788293898,4.769322130215481,0.11706102117061024,2409
shifted_critical_share,22,oracle_normalized,0.8943333333333333,2.2777741284022808,0.8954227922010218,1.62524019151033,0.8899958488999585,4.875720574531928,0.005426943301063303,2409
shifted_critical_share,23,pooled,0.8353333333333334,1.8126969119522345,0.9311825704409762,1.8126969119524987,0.462291072156543,1.8126969119521168,0.46889149828443316,2453
shifted_critical_share,23,pooled_95,0.886,2.2083264175016524,0.9739185084319681,2.208326417501649,0.5438238891153689,2.2083264175015977,0.4300946193165992,2453
shifted_critical_share,23,mondrian,0.9104166666666667,2.412097804903187,0.9078244474704096,1.6720882107606534,0.9205055034651447,5.292192217978845,-0.012681055994735124,2453
shifted_critical_share,23,max_slice,0.98375,5.29219221797969,1,5.2921922179793,0.9205055034651447,5.292192217978845,0.0794944965348553,2453
shifted_critical_share,23,oracle_normalized,0.9080833333333334,2.361849874435916,0.9083481722006913,1.676457973100674,0.9070525886669385,5.029373919301939,0.0012955835337528088,2453
shifted_critical_share,24,pooled,0.827,1.7504876885975194,0.9204191741025108,1.7504876885974539,0.4458086367485182,1.7504876885973222,0.4746105373539926,2362
shifted_critical_share,24,pooled_95,0.886,2.1814507447269875,0.971052085494916,2.1814507447269733,0.5389500423370025,2.181450744726756,0.43210204315791345,2362
shifted_critical_share,24,mondrian,0.8984166666666666,2.268420695970032,0.9001867607387425,1.6435395524093825,0.8911939034716342,4.818210899880666,0.0089928572671083,2362
shifted_critical_share,24,max_slice,0.9785833333333334,4.8182108998807704,1,4.818210899880763,0.8911939034716342,4.818210899880666,0.10880609652836581,2362
shifted_critical_share,24,oracle_normalized,0.8996666666666666,2.288155041820297,0.8998754928408383,1.6418237563885922,0.8988145639288738,4.925471269166736,0.0010609289119645204,2362
shifted_critical_share,25,pooled,0.8208333333333333,1.7642735896380712,0.92049025769956,1.764273589638343,0.4331703341483293,1.7642735896379302,0.48731992355123077,2454
shifted_critical_share,25,pooled_95,0.8814166666666666,2.2246205411577025,0.9737062644039388,2.2246205411577566,0.5224123879380603,2.2246205411580644,0.4512938764658785,2454
shifted_critical_share,25,mondrian,0.8923333333333333,2.2534072853841236,0.8963963963963963,1.6299560667143178,0.8765281173594132,4.678617282703888,0.019868279036983183,2454
shifted_critical_share,25,max_slice,0.97475,4.6786172827046855,1,4.6786172827045815,0.8765281173594132,4.678617282703888,0.12347188264058684,2454
shifted_critical_share,25,oracle_normalized,0.89575,2.294301086805669,0.8959773727215588,1.6283187273279696,0.8948655256723717,4.88495618198489,0.001111847049187098,2454
shifted_critical_share,26,pooled,0.8171666666666667,1.7422726020777415,0.9176532215819801,1.7422726020777473,0.4264765784114053,1.742272602077828,0.49117664317057486,2455
shifted_critical_share,26,pooled_95,0.88125,2.194142405677445,0.9737035096909377,2.1941424056771535,0.5217922606924643,2.1941424056767587,0.45191124899847335,2455
shifted_critical_share,26,mondrian,0.8985833333333333,2.3793610902735103,0.8927187008905186,1.615606033160907,0.9213849287169043,5.348828308255206,-0.028666227826385615,2455
shifted_critical_share,26,max_slice,0.9839166666666667,5.348828308255185,1,5.348828308255187,0.9213849287169043,5.348828308255206,0.07861507128309575,2455
shifted_critical_share,26,oracle_normalized,0.89325,2.284754346205882,0.8940806705081195,1.6213513988454866,0.890020366598778,4.864054196535541,0.004060303909341423,2455
shifted_critical_share,27,pooled,0.827,1.7700624465178625,0.9227646507754762,1.770062446517868,0.4425407438361889,1.770062446517949,0.4802239069392873,2393
shifted_critical_share,27,pooled_95,0.8873333333333333,2.2324085400107725,0.9740813989799105,2.2324085400108378,0.5390722941913916,2.2324085400113383,0.43500910478851895,2393
shifted_critical_share,27,mondrian,0.8996666666666666,2.372208971626418,0.8928906006037265,1.6193827709486175,0.926870037609695,5.394524604683618,-0.033979437005968505,2393
shifted_critical_share,27,max_slice,0.9854166666666667,5.394524604684516,1,5.394524604684143,0.926870037609695,5.394524604683618,0.073129962390305,2393
shifted_critical_share,27,oracle_normalized,0.89675,2.284672744179419,0.8965337774539398,1.6332701614536762,0.897618052653573,4.899810484360698,-0.0010842751996331668,2393
shifted_critical_share,28,pooled,0.8201666666666667,1.7673807002186097,0.9231413612565446,1.7673807002189015,0.41877551020408166,1.7673807002187905,0.5043658510524629,2450
shifted_critical_share,28,pooled_95,0.8788333333333334,2.2172539556668056,0.9738219895287958,2.217253955666802,0.5085714285714286,2.21725395566675,0.4652505609573673,2450
shifted_critical_share,28,mondrian,0.898,2.2898954756672,0.8996858638743456,1.6421961700420218,0.8914285714285715,4.814600932286218,0.008257292445774111,2450
shifted_critical_share,28,max_slice,0.9778333333333333,4.814600932286586,1,4.814600932286183,0.8914285714285715,4.814600932286218,0.10857142857142854,2450
shifted_critical_share,28,oracle_normalized,0.8981666666666667,2.3069317614975184,0.8982198952879581,1.6380580555010973,0.8979591836734694,4.914174166502678,0.0002607116144887067,2450
shifted_critical_share,29,pooled,0.82175,1.7660380456774687,0.9211022632020117,1.7660380456777447,0.43566775244299677,1.766038045677393,0.48543451075901495,2456
shifted_critical_share,29,pooled_95,0.8805,2.168965547552675,0.9708717518860017,2.168965547552606,0.5293159609120521,2.16896554755212,0.4415557909739496,2456
shifted_critical_share,29,mondrian,0.8990833333333333,2.328077722986288,0.8975272422464375,1.6448859673542822,0.9051302931596091,4.9829564346110855,-0.007603050913171594,2456
shifted_critical_share,29,max_slice,0.9805833333333334,4.982956434612637,1,4.98295643461213,0.9051302931596091,4.9829564346110855,0.09486970684039087,2456
shifted_critical_share,29,oracle_normalized,0.8975,2.312374480231633,0.8964794635373009,1.6407576728229094,0.9014657980456026,4.922273018467745,-0.00498633450830166,2456
shifted_critical_share,30,pooled,0.82875,1.793266586880646,0.9236442966964471,1.7932665868809716,0.44397641112047176,1.7932665868808155,0.47966788557597534,2374
shifted_critical_share,30,pooled_95,0.88425,2.2160871324668525,0.9706004570953667,2.21608713246687,0.5341196293176074,2.2160871324671354,0.4364808277777593,2374
shifted_critical_share,30,mondrian,0.9008333333333334,2.3541132255738537,0.8977768543527945,1.653135958388151,0.9132266217354675,5.196407738599504,-0.015449767382673008,2374
shifted_critical_share,30,max_slice,0.9828333333333333,5.196407738599983,1,5.196407738599953,0.9132266217354675,5.196407738599504,0.08677337826453246,2374
shifted_critical_share,30,oracle_normalized,0.8988333333333334,2.3093225739429535,0.8978807396634116,1.654637621644748,0.9026958719460826,4.963912864934649,-0.004815132282670942,2374
shifted_critical_share,31,pooled,0.8240833333333333,1.7661575731304262,0.9200666111573689,1.766157573130776,0.43854515050167225,1.7661575731308334,0.4815214606556966,2392
shifted_critical_share,31,pooled_95,0.88025,2.1768249774613695,0.9690882597835138,2.1768249774613704,0.5234113712374582,2.1768249774613864,0.4456768885460556,2392
shifted_critical_share,31,mondrian,0.8933333333333333,2.2509217382298443,0.8962323064113239,1.642884497094313,0.8816889632107023,4.693238549613479,0.014543343200621561,2392
shifted_critical_share,31,max_slice,0.9763333333333334,4.693238549612818,0.9998959200666112,4.69323854961324,0.8816889632107023,4.693238549613479,0.11820695685590887,2392
